eval_prompt,ground_truth,model_output
"import bisect
import collections
import heapq
import io
import math
import os
import sys

LO = 'abcdefghijklmnopqrstuvwxyz'
Mod = 1000000007

def gcd(x, y):
    while y:
        x, y = y, x % y
    return x

# _input = lambda: io.BytesIO(os.read(0, os.fstat(0).st_size)).readline().decode()
_input = lambda: sys.stdin.buffer.readline().strip().decode()

# for _ in range(int(_input())):
for _ in range(1):
    n, q = map(int, _input().split())
    a = [0] * (n + 1)
    b = [0] * (n + 1)
    x = [0] * (n + 1)
    y = [0] * (n + 1)
    for _ in range(q):
        o = list(map(int, _input().split()))
        if o[0] == 1:
            _, u, v = o
            a[u] += 1
            if a[u] == 1:
                while u <= n:
                    x[u] += 1
                    u += u & -u
            b[v] += 1
            if b[v] == 1:
                while v <= n:
                    y[v] += 1
                    v += v & -v
        elif o[0] == 2:
            _, u, v = o
            a[u] -= 1
            if a[u] == 0:
                while u <= n:
                    x[u] -= 1
                    u += u & -u
            b[v] -= 1
            if b[v] == 0:
                while v <= n:
                    {{completion}}
        else:
            _, u1, v1, u2, v2 = o
            c = 0
            u = u2
            while u > 0:
                c += x[u]
                u -= u & -u
            u = u1 - 1
            while u > 0:
                c -= x[u]
                u -= u & -u
            d = 0
            v = v2
            while v > 0:
                d += y[v]
                v -= v & -v
            v = v1 - 1
            while v > 0:
                d -= y[v]
                v -= v & -v
            print('Yes' if c >= u2 - u1 + 1 or d >= v2 - v1 + 1 else 'No')","y[v] -= 1
                    v += v & -v","y[v] -= 1
                     v += v & -v
        else:
            _, u1, v1, u2, v2 = o
            c = 0
            u = u2
            while u > 0:
                c += x[u]
                u -= u & -u
            u = u1 - 1
            while u > 0:
                c -= x[u]
                u -= u & -u
            d = 0
            v"
"f = open(0)
def R(): return map(int, next(f).split())


n, q = R()
d = {}
i = v = r = 0
for x in R():
    r += x
    i += 1
    d[i] = x
while q:
    q -= 1
    t, *x = R()
    if t & 1:
        i, x = x
        r += x - d.get(i, v)
        d[i] = x
    else:
        {{completion}}
    print(r)
","d = {}
        v, = x
        r = v * n","x = x[0]
         r += (n - i) * x - (r - (n - i) * v)
         for k in d:
             d[k] = x
    print(r)
</s>"
"inp = [list(map(int, l.split())) for l in open(0).read().splitlines()]
n, q = inp[0]
a = inp[1]
last = 0
step = [-1] * n
laststep = -2
tot = sum(a)
 
for i, b in enumerate(inp[2:]):
    if b[0] == 1:
        if step[b[1]-1] > laststep:
            tot += b[2] - a[b[1]-1] 
            a[b[1]-1] = b[2]
        else:
            {{completion}}
        step[b[1]-1] = i
        print(tot)
    else:
        tot = b[1] * n
        last = b[1]
        laststep = i
        print(tot)","tot += b[2] - last
            a[b[1]-1] = b[2]","tot += b[2] - last
             a[b[1]-1] = b[2]
        last = b[2]
        laststep = i
        print(tot)
    else:
        tot = b[1] * n
        last = b[1]
        laststep = i
        print(tot)
</s>"
"def inpList():
    return [int(i) for i in input().split()]

def solve():
    n, q = inpList()
    a = inpList()

    t1 = {}
    t2 = 0 
    sm = sum(a)

    for qi in range(q):
        inp = inpList() 
        if len(inp) == 3: 
            _, i, x = inp 
            if t1.get(i):
                sm += x - t1[i] 
            else:
                {{completion}}
            t1[i] = x 
        else:
            _, x = inp
            t2 = x
            sm = t2*n
            t1 = {}
        print(sm)
        
solve()
",sm += x - (t2 or a[i-1]),"
                sm += x - t2 
            t1[i] = x 
        else:
            _, x = inp
            t2 = x
            sm = t2*n
            t1 = {}
        print(sm)
        
solve()
</s>"
"from collections import defaultdict
import sys
input = sys.stdin.readline
n, q = map(int, input().split())
t = dict(enumerate(map(int, input().split())))
ans = sum(t.values())
for i in range(q):
    p = list(map(int, input().split()))
    if p[0] == 2:
        k = p[1]
        ans = n*p[1]
        t = defaultdict(lambda:k)
    else :
        {{completion}}
    print(ans)","ans += p[2] - t[p[1] - 1]
        t[p[1] - 1] = p[2]","
        t[p[1]-1] = p[2]
        ans += p[2] - t[p[1]-1]
    print(ans)
</s>"
"n,q = map(int, input().split(' '))
array = list(map(int, input().split(' ')))
d = {i:item for i,item in enumerate(array, start=1)}
tot = sum(array)
default = None
for _ in range(q):
    t, *a = map(int, input().split(' '))
    if t==1:
        i, x = a
        tot += (x-d.get(i, default))
        d[i] = x
    elif t==2:
        {{completion}}
    print(tot)
","default, = a
        tot = default*n
        d = {}","x = a[0]
         tot += (x-default)*n
         default = x
    print(tot)
</s>"
"f=open(0)
s=lambda:map(int,next(f).split())
n,tst=s()
arr={}
i=g=ans=0
for x in s():ans+=x;i+=1;arr[i]=x
while tst:
    tst-=1;t,*x=s()
    if t&1:i,x=x;ans+=x-arr.get(i,g);arr[i]=x
    else:{{completion}}
    print(ans)
  ","arr={};g,=x;ans=g*n","ans+=x*i;arr={}
    print(ans)
</s>"
"n, q = list(map(int, input().split()))

a = list(map(int, input().split()))
x, c, s, b = 0, 0, sum(a), [1]*(n)

for i in range(q):
    k = list(map(int, input().split()))
    if k[0]==1:
        j = k[1]-1
        if b[j]>c:
            s = s-a[j]+k[2]
        else:
            {{completion}}
        a[j] = k[2]
        print(s)
    else:
        c = c+1
        x = k[1]
        s = n*x
        print(s)
            
    
        ","s = s-x+k[2]
            b[j] = c+1","s = s+k[2]
        a[j] = k[2]
        print(s)
    else:
        c = c+1
        x = k[1]
        s = n*x
        print(s)
</s>"
"f=open(0)        

n,q=map(int,next(f).split())
a = list(map(int,next(f).split()))
c = [-1]*n
X = 0
S = sum(a)
lst=-2

for idx in range(q):
    req = list(map(int,next(f).split()))

    if (req[0] == 1):
        i = req[1]-1
        x = req[2]
        current = X if c[i]<lst else a[i]
        S += x - current
        a[i] = x
        c[i] = idx

    else:
        {{completion}}

    print(S)




                

            

            
            
            
            
                
        
        
        

","X = req[1]
        S = X * n
        lst = idx","x = req[1]
         current = X if c[0]<lst else a[0]
         S += x - current
         for i in range(n):
             current = X if c[i]<lst else a[i]
             a[i] = x
             c[i] = idx

    print(S)




                

            

            
            
            
            
                
        
        
       "
"import sys, math
input = sys.stdin.readline

n, q = [int(x) for x in input().split()]
a = [int(x) for x in input().split()]
d = {}
for i in range(n):
    d[i + 1] = a[i]   
type2 = 0
for i in range(q):
    t = [int(x) for x in input().split()]
    if t[0] == 1:
        d[t[1]] = t[2]
    else:
        {{completion}}
    print(type2*(n - len(d)) + sum(d.values()))","d.clear()
        type2 = t[1]","type2 += 1
        for i in range(n):
            d[i + 1] = t[1]
    print(type2*(n - len(d)) + sum(d.values()))</s>"
"import sys

input = sys.stdin.readline


def solve():
    n, m, k = map(int, input().split())
    arr = list(map(int, input().split()))
    graph = [[] for _ in range(n)]
    for i in range(m):
        u, v = map(int, input().split())
        graph[u-1].append(v-1)

    lo, hi = min(arr), max(arr)+1
    while lo < hi:
        mid = lo + (hi-lo)//2
        dp = [0]*n
        degree = [0]*n
        cnt = 0
        for i in range(n):
            if arr[i] > mid:
                continue
            cnt += 1
            for nei in graph[i]:
                if arr[nei] > mid:
                    {{completion}}
                degree[nei] += 1

        stack = []
        nums = 0
        for i in range(n):
            if degree[i] == 0 and arr[i] <= mid:
                stack.append(i)
                nums += 1

        while stack:
            curr = stack.pop()
            for nei in graph[curr]:
                if arr[nei] > mid:
                    continue
                degree[nei] -= 1
                if degree[nei] == 0:
                    stack.append(nei)
                    dp[nei] = max(dp[nei], dp[curr] + 1)
                    nums += 1

        if nums != cnt or max(dp) >= k-1:
            hi = mid
        else:
            lo = mid + 1

    if lo == max(arr) + 1:
        return -1
    else:
        return lo


print(solve())",continue,"continue
                degree[nei] += 1

        stack = []
        nums = 0
        for i in range(n):
            if degree[i] == 0 and arr[i] <= mid:
                stack.append(i)
                nums += 1

        while stack:
            curr = stack.pop()
            for nei in graph[curr]:
                if arr[nei] > mid:
                    continue
                degree[nei] -= 1
                if degree[nei] == 0:
                "
"import sys

input = sys.stdin.readline


def solve():
    n, m, k = map(int, input().split())
    arr = list(map(int, input().split()))
    graph = [[] for _ in range(n)]
    for i in range(m):
        u, v = map(int, input().split())
        graph[u-1].append(v-1)

    lo, hi = min(arr), max(arr)+1
    while lo < hi:
        mid = lo + (hi-lo)//2
        dp = [0]*n
        degree = [0]*n
        cnt = 0
        for i in range(n):
            if arr[i] > mid:
                continue
            cnt += 1
            for nei in graph[i]:
                if arr[nei] > mid:
                    continue
                degree[nei] += 1

        stack = []
        nums = 0
        for i in range(n):
            if degree[i] == 0 and arr[i] <= mid:
                stack.append(i)
                nums += 1

        while stack:
            curr = stack.pop()
            for nei in graph[curr]:
                if arr[nei] > mid:
                    {{completion}}
                degree[nei] -= 1
                if degree[nei] == 0:
                    stack.append(nei)
                    dp[nei] = max(dp[nei], dp[curr] + 1)
                    nums += 1

        if nums != cnt or max(dp) >= k-1:
            hi = mid
        else:
            lo = mid + 1

    if lo == max(arr) + 1:
        return -1
    else:
        return lo


print(solve())",continue,"continue
                degree[nei] -= 1
                if degree[nei] == 0:
                    stack.append(nei)
                    dp[nei] = max(dp[nei], dp[curr] + 1)
                    nums += 1

        if nums != cnt or max(dp) >= k-1:
            hi = mid
        else:
            lo = mid + 1

    if lo == max(arr) + 1:
        return -1
    else:
       "
"import sys
from array import array
from collections import deque

input = lambda: sys.stdin.buffer.readline().decode().strip()
inp = lambda dtype: [dtype(x) for x in input().split()]
inp_2d = lambda dtype, n: [dtype(input()) for _ in range(n)]
inp_2ds = lambda dtype, n: [inp(dtype) for _ in range(n)]
ceil1 = lambda a, b: (a + b - 1) // b
debug = lambda *x: print(*x, file=sys.stderr)
out = array('i')


class graph:
    def __init__(self, n):
        self.n = n
        self.gdict = [array('i') for _ in range(n + 1)]
        self.deg = array('i', [0] * (n + 1))

    def add_uniedge(self, node1, node2):
        self.gdict[node1].append(node2)
        self.deg[node2] += 1

    def kahn(self):
        # enqueue all node with 0 in degree
        que, cnt = deque([(i, 0) for i in range(1, self.n + 1) if not self.deg[i]]), 0
        ret = 0

        while que:
            s, lev = que.popleft()
            ret = max(ret, lev)

            for i in self.gdict[s]:
                self.deg[i] -= 1
                if a[i] <= md and not self.deg[i]:
                    {{completion}}

            cnt += 1
        return cnt != valids or ret >= k - 1


n, m, k = inp(int)
a = array('i', [0] + inp(int))
g = graph(n)

for i in range(m):
    u, v = inp(int)
    g.add_uniedge(u, v)

be, en, ans = min(a[1:]), 10 ** 9, -1
orgdeg = g.deg[:]

while be <= en:
    md, valids = (be + en) >> 1, n
    for i in range(1, n + 1):
        if a[i] > md:
            valids -= 1
            g.deg[i] = 10 ** 6

            for j in g.gdict[i]:
                g.deg[j] -= 1

    if g.kahn():
        en, ans = md - 1, md
    else:
        be = md + 1

    g.deg = orgdeg[:]

print(ans)
","que.append((i, lev + 1))","que.append((i, lev + 1))

        return ret


n, m, k = inp(int)
a = array('i', [0] + inp(int))
g = graph(n)

for i in range(m):
    u, v = inp(int)
    g.add_uniedge(u, v)

be, en, ans = min(a[1:]), 10 ** 9, -1
orgdeg = g.deg"
"from sys import stdin, stdout


n, m, k = [int(x) for x in stdin.readline().split()]
a = [int(x) for x in stdin.readline().split()]
edges = {i:[] for i in range(n)}
for bar in range(m):
    u, v = [int(x)-1 for x in stdin.readline().split()]
    edges[u].append(v)

a_copy = list(set(a))
a_copy.sort()

def check(bound):
    heights = [0]*n
    expanded = [0]*n
    parents = [-1]*n
    for root in range(n):
        if a[root] <= bound and heights[root] == 0:
            stack = [root]

            while len(stack) > 0:
                if heights[stack[-1]] > 0:
                    v = stack.pop()
                    expanded[v] = 2
                    if parents[v] != -1:
                        heights[parents[v]] = max(heights[parents[v]], 1 + heights[v])
                        if heights[parents[v]] >= k:
                            return True
                else:
                    v = stack[-1]
                    heights[v] = 1
                    if heights[v] >= k:
                        return True
                    expanded[v] = 1
                    for w in edges[v]:
                        if a[w] <= bound:
                            if expanded[w] == 1:
                                return True

                            if heights[w] > 0:
                                heights[v] = max(heights[v], 1 + heights[w])
                                if heights[v] >= k:
                                    {{completion}}

                            else:
                                parents[w] = v
                                stack.append(w)

    return False

if not check(a_copy[-1]):
    stdout.write('-1\n')

else:
    upper = len(a_copy)-1
    lower = -1
    while upper - lower > 1:
        candidate = (upper+lower)//2
        if check(a_copy[candidate]):
            upper = candidate
        else:
            lower = candidate

    stdout.write(str(a_copy[upper])+'\n')
",return True,"return True
                            else:
                                parents[w] = v
                                stack.append(w)

    return False

if not check(a_copy[-1]):
    stdout.write('-1\n')

else:
    upper = len(a_copy)-1
    lower = -1
    while upper - lower > 1:
        candidate = (upper+lower)//2
        if check(a_copy[candidate]):
            upper"
"import sys
input = sys.stdin.readline
n, m, k = list(map(int,input().split()))
arr = list(map(int,input().split()))

adj = [list() for _ in range(n)]
for i in range(m):
    u, v = list(map(int,input().split()))
    adj[u-1].append(v-1)
    
def dfs(u, vis, val, dist, group):
    
    vis[u] = True
    group[u] = 1
    for v in adj[u]:
        if arr[v] <= val :
            if group[v]:
                dist[u] = 10**18
                return True
            if not vis[v]:
                dfs(v, vis, val, dist, group)
                group[v] = 0
            dist[u] = max(dist[u], dist[v] + 1)
        if dist[u] >= k :
            return True
                

def ok(val):
    if k == 1:return True
    vis = [False] * n
    dist = [1] * n
    group = [0] * n
    for i in range(n):
        if arr[i] <= val and not vis[i]:
            stk = [i]
            while stk:
                u = stk.pop()
                if vis[u]:
                    for v in adj[u]:
                        if arr[v] <= val :
                            dist[u] = max(dist[u], dist[v] + 1)
                            if dist[u] >= k :
                                {{completion}}
                            group[v] = 0
                    group[u] = 0
                    continue
                stk.append(u)
                group[u] = 1
                vis[u] = True
                for v in adj[u]:
                    if group[v]:
                        return True
                    if arr[v] <= val :
                        if not vis[v]:
                            stk.append(v)
            group[i] = 0
    return False
            


sor = sorted(arr)
l = 0
r = n - 1
while l <= r :
    mid = (l + r) // 2
    if ok(sor[mid]):
        r = mid - 1
    else:
        l = mid + 1
if l == n:
    print(-1)
else:
    print(sor[l]) ",return True,"   return True
                    continue
                vis[u] = True
                stk.append(u)
                group[u] = 1
                for v in adj[u]:
                    if arr[v] <= val :
                        if group[v]:
                            dist[u] = 10**18
                            return True
                        if not vis[v]:
                            stk.append(v)
            group[i] = 0
    return False
            
"
"import sys
input = sys.stdin.readline
n, m, k = list(map(int,input().split()))
arr = list(map(int,input().split()))

adj = [list() for _ in range(n)]
for i in range(m):
    u, v = list(map(int,input().split()))
    adj[u-1].append(v-1)
    
def dfs(u, vis, val, dist, group):
    
    vis[u] = True
    group[u] = 1
    for v in adj[u]:
        if arr[v] <= val :
            if group[v]:
                dist[u] = 10**18
                return True
            if not vis[v]:
                dfs(v, vis, val, dist, group)
                group[v] = 0
            dist[u] = max(dist[u], dist[v] + 1)
        if dist[u] >= k :
            return True
                

def ok(val):
    if k == 1:return True
    vis = [False] * n
    dist = [1] * n
    group = [0] * n
    for i in range(n):
        if arr[i] <= val and not vis[i]:
            stk = [i]
            while stk:
                u = stk.pop()
                if vis[u]:
                    for v in adj[u]:
                        if arr[v] <= val :
                            dist[u] = max(dist[u], dist[v] + 1)
                            if dist[u] >= k :
                                return True
                            group[v] = 0
                    group[u] = 0
                    continue
                stk.append(u)
                group[u] = 1
                vis[u] = True
                for v in adj[u]:
                    if group[v]:
                        return True
                    if arr[v] <= val :
                        if not vis[v]:
                            {{completion}}
            group[i] = 0
    return False
            


sor = sorted(arr)
l = 0
r = n - 1
while l <= r :
    mid = (l + r) // 2
    if ok(sor[mid]):
        r = mid - 1
    else:
        l = mid + 1
if l == n:
    print(-1)
else:
    print(sor[l]) ",stk.append(v),"stk.append(v)
                        else:
                            dist[u] = max(dist[u], dist[v] + 1)
                            if dist[u] >= k :
                                return True
                            group[v] = 0
    return False
            


sor = sorted(arr)
l = 0
r = n - 1
while l <= r :
    mid = (l + r) // 2
    if ok(sor[mid]"
"test = int(input())

for i in range(test):
    ans = ""B""
    cnt =0
    while cnt < 8 :
        t = input()
        if t.strip() != '':
            cnt +=1
            if t == ""RRRRRRRR"":
                {{completion}}

    print(ans)            
    

    
        
    
    
    ","ans = ""R""","ans = ""R""
            elif t == ""BBBBBBBB"":
                 ans = ""B""
    print(ans)
</s>"
"t=int(input())
for p in range(t):
    
    l=[]
    c=0
    a=['R','R','R','R','R','R','R','R']
    while(len(l)<8):
        s=input()
        if len(s)==8:
            {{completion}}
    for i in range(8):
        if l[i]==a:
            c=1
            break
    print(""B"" if c!=1 else ""R"")",l.append([*s]),"l.append(s)
    for i in range(8):
        for j in range(8):
            if l[i][j]=='R':
                a[j]='R'
            elif l[i][j]=='B':
                a[i]='B'
    print(""B"" if a[0]=='B' else ""R"")
</s>"
"t=int(input())
for p in range(t):
    
    l=[]
    c=0
    a=['R','R','R','R','R','R','R','R']
    while(len(l)<8):
        s=input()
        if len(s)==8:
            l.append([*s])
    for i in range(8):
        if l[i]==a:
            {{completion}}
    print(""B"" if c!=1 else ""R"")","c=1
            break","c=1
    print(""B"" if c!=1 else ""R"")
</s>"
"for _ in range(int(input())):
    l=[]
    ans=""B""
    while len(l)!=8:
        l.append(input())
        if len(l[-1])<8:
            {{completion}}

    for row in l:
        if row.count('R')==8:
            ans='R'
            break

    print(ans)
        
    ",l.pop(),"l[-1]+="".""*(8-len(l[-1]))
    for row in l:
        if row.count('R')==8:
            ans='R'
            break

    print(ans)



































"
"for _ in range(int(input())):
    l=[]
    ans=""B""
    while len(l)!=8:
        l.append(input())
        if len(l[-1])<8:
            l.pop()

    for row in l:
        if row.count('R')==8:
            {{completion}}

    print(ans)
        
    ","ans='R'
            break","ans=""R""
            break
    print(ans)
























































"
"from sys import stdin
n = int(input())
lines = stdin.read().split()
a = 0
for ele in range(n):
    for i in range(8):
        if lines[i+a].count('R') == 8:
            {{completion}}
    else:
        print('B')
    a+=8","print('R')
            break","print('R')
             break
        elif lines[i+a].count('B') == 8:
             print('B')
             break
        else:
            a += 1
</s>"
"for _ in range(int(input())):
    met = []
    res = []
    judge = True
    i = 0
    while i <  8:
        tmp = input()
        met.append(tmp)
        if tmp != '':
            {{completion}}
        if tmp == ""R"" * 8 and judge:
            print(""R"")
            judge = False

    if judge:
        print(""B"")
#    for i in met:
#        print(i)",i += 1,"i += 1
    for i in met:
        if tmp == ""R"" * 8 and judge:
            print(""R"")
            judge = False

    if judge:
        print(""B"")
#    for i in met:
#        print(i)<|mask:1|><|mask:0|>Complete the code in python to solve this programming problem:

Description: On an $$$8 \times 8$$$ grid, some horizontal rows have been painted red, and some vertical columns have been painted blue,"
"for _ in range(int(input())):
    met = []
    res = []
    judge = True
    i = 0
    while i <  8:
        tmp = input()
        met.append(tmp)
        if tmp != '':
            i += 1
        if tmp == ""R"" * 8 and judge:
            {{completion}}

    if judge:
        print(""B"")
#    for i in met:
#        print(i)","print(""R"")
            judge = False","judge = False
             res.append(""R"")
        if tmp == ""B"" * 8 and judge:
             judge = False
             res.append(""B"")
    for i in met:
        if i == ""R"" * 8:
            judge = True
        if i == ""B"" * 8:
            judge = True
    if judge:
        print(""B"")
#    for i in met:
#        print(i)<|mask:1|><|mask:"
"n = int(input())
for i in range(n) :
    b = []
    j = 0
    while(j<8) :
        a = input()
        if(a != '') :
            b.append(a)
            j += 1
    key = 0
    for j in range(8) :
        ok = True
        for k in range(8) :
            if(b[j][k] != 'R') :
                {{completion}}
        if(ok) :
            key = 1
            print(""R"")
            break
    if(not key) :
        print(""B"")
                
    
        
",ok = False,"ok = False
        if(ok) :
            key = 1
            print(""R"")
            break
    if(not key) :
        print(""B"")
                
    






































"
"from sys import stdin

t = int(input())

lines = stdin.read().split()
j = 0
for num in range(t):
    for i in range(8):
        if lines[i + j].count('R') == 8:
            {{completion}}
    else:
        print('B')
    j += 8","print('R')
            break","print('R')
             break
        elif lines[i + j].count('B') == 8:
             print('B')
             break
        else:
            j += 8
            if lines[i + j].count('R') == 8:
                print('R')
                break
            elif lines[i + j].count('B') == 8:
                print('B')
                break
</s>"
"t = int(input())

for _ in range(t):
     count = 0
     grid = []
     while count < 8:
        n = input()
        if len(n) != 0:
            count+=1
            grid.append(n)
     ans = False
     for i in range(8):
        x = False
        for j in range(8):
            if grid[i][j]!='R':
                {{completion}}
        if not x:
            print('R')
            ans = True
            break
     if not ans:
        print('B')


",x = True,"x = True
        if not x:
            print('R')
            ans = True
            break
     if not ans:
        print('B')


<|mask:1|><|mask:0|>Complete the code in python to solve this programming problem:

Description: On an $$$8 \times 8$$$ grid, some horizontal rows have been painted red, and some vertical columns have been painted blue, in some order. The stripes are drawn sequentially, one after the other. When the stripe is drawn, it rep"
"n = int(input())
for i in range(n) :
    b = []
    j = 0
    key = '.'
    while(j<8) :
        a = input()
        if(a != '') :
            {{completion}}
    for j in range(8) :
        if(len(set(b[j])) == 1 and b[j][0] == 'R') :
           key = 'R'
           break
    if(key!= 'R') :
        key = 'B'
    print(key)
","b.append(a)
            j += 1","b.append(a)
             j += 1
    for j in range(8) :
        if(len(set(b[j])) == 1 and b[j][0] == 'R') :
           key = 'R'
           break
    if(key!= 'R') :
        key = 'B'
    print(key)
</s>"
"n = int(input())
for i in range(n) :
    b = []
    j = 0
    key = '.'
    while(j<8) :
        a = input()
        if(a != '') :
            b.append(a)
            j += 1
    for j in range(8) :
        if(len(set(b[j])) == 1 and b[j][0] == 'R') :
           {{completion}}
    if(key!= 'R') :
        key = 'B'
    print(key)
","key = 'R'
           break","key = 'R'
        elif(len(set(b[j])) == 1 and b[j][0] == 'B') :
            key = 'B'
    print(key)
</s>"
"import sys

inp = sys.stdin.read().split()[::-1]
out = []

def compress(s):
    lst = None
    ret = []
    for c in s:
        if lst != c:
            {{completion}}        
        ret[-1] += 1
    return ret

def transform(lns):
    st = []
    s = 0
    for l in lns:
        st.append(s)
        s += l
    return st

def tc(n, txt, patt):
    if txt == patt: 
        out.append(0)
        return
    if txt[0] != patt[0] or txt[-1] != patt[-1]:
        out.append(-1)
        return
    A = compress(txt)
    B = compress(patt)
    if len(A) != len(B): 
        out.append(-1)
        return
    A = transform(A)
    B = transform(B)
    ans = 0
    for a, b in zip(A, B):
        ans += abs(a - b)
    out.append(ans)

for _ in range(int(inp.pop())):
    n = int(inp.pop())
    txt = inp.pop()
    patt = inp.pop()
    tc(n, txt, patt)

print('\n'.join(map(str, out)))","ret.append(0)
            lst = c","lst = c
             ret.append(c)
    return ret

def transform(lns):
    st = []
    s = 0
    for l in lns:
        st.append(s)
        s += l
    return st

def tc(n, txt, patt):
    if txt == patt: 
        out.append(0)
        return
    if txt[0] != patt[0] or txt[-1] != patt[-1]:"
"import sys
ctr = [0, 0, 0]
cnt = [0]

while cnt[-1] < 10**9:
	i = ctr.index(min(ctr))
	cnt.append(cnt[-1] + 2*(sum(ctr) - ctr[i]))
	ctr[i] += 1


def solve(sn):
	t = int(sn)
	s, e = 0, len(cnt) - 1
	while s < e:
		m = (s + e) >> 1
		if cnt[m] >= t:
			e = m
		else:
			{{completion}}
	return str(s)

inp = sys.stdin.read().split()
inp.pop(0)

print('\n'.join(map(solve, inp)))",s = m + 1,"s = m + 1
	return s

inp = sys.stdin.read().split()
inp.pop(0)

print('\n'.join(map(solve, inp)))</s>"
"import sys
ctr = [0, 0, 0]
cnt = [0]

i = 0
tot = 0
s = 0
while tot < 10**9:
    tot += 2*(s - ctr[i])
    cnt.append(tot)
    ctr[i] += 1
    s += 1
    i += 1
    if i == 3: i = 0

def solve(sn):
	t = int(sn)
	s, e = 0, len(cnt) - 1
	while s < e:
		m = (s + e) >> 1
		if cnt[m] >= t:
			e = m
		else:
			{{completion}}
	return str(s)

inp = sys.stdin.read().split()
inp.pop(0)

print('\n'.join(map(solve, inp)))",s = m + 1,"s = m + 1
	return s

inp = sys.stdin.read().split()
inp.pop(0)

print('\n'.join(map(solve, inp)))</s>"
"""""""
in each circle, there's two options
""""""
import sys;input=sys.stdin.readline
I=lambda:int(input())
A=lambda:[*map(int,input().split())]

mod=10**9+7
for _ in range(I()):
  n=I()
  a,b,c=A(),A(),A()
  
  g={a[i]:[b[i],c[i]] for i in range(n)}
  cycles,visi=0,[False]*(n+1)
  for u in range(1,n+1):
    need=True;cycle_size=0
    while not visi[g[u][0]]:
      if g[u][1]!=0:{{completion}}
      #mark visited and move to next vertex
      visi[g[u][0]],u=True,g[u][0]
      cycle_size+=1
    if need and cycle_size>1:cycles+=1
  print(pow(2,cycles,mod))",need=False,"
        if g[u][1]==g[u][0]:need=False
        else:break
      visi[g[u][0]],u=True,g[u][0]
      cycle_size+=1
    if need and cycle_size>1:cycles+=1
  print(pow(2,cycles,mod))
""""""
Time: O(N)
Space: O(N)
""""""










"
"# read interger t from input.txt and then read t lines
import sys

DEBUG = False

def check(a, b, c):
    a = [0] + a
    b = [0] + b
    c = [0] + c
    m_ = [0] * len(a)
    m = [0] * len(a)
    for i in range(1, len(b)):
        m_[b[i]] = i
    for i in range(1, len(a)):
        m[i] = m_[a[i]]
    # print("">>>"", a)
    # print("">>>"", b)
    # print("">>>"", m)
    # find cicles in permutations
    total_num = 1
    used = [False] * len(m)
    # print(a, b, c)
    for i in range(1, len(m)):
        if not used[i]:
            j = i
            c_zeros = True
            while not used[j]:
                if c[j] != 0:
                    {{completion}}
                used[j] = True
                j = m[j]
            used[i] = True
            # print(i, m[i], a[i], b[i], c[i])
            if c_zeros and m[i] != i:
                # print("">>"", i)
                total_num = (total_num) * 2 % 1000000007
    print(total_num)


def main(f):
    t = int(f.readline())
    for i in range(t):
        n = int(f.readline())
        a = list(map(int, f.readline().split()))
        b = list(map(int, f.readline().split()))
        c = list(map(int, f.readline().split()))

        check(a, b, c)

if DEBUG:
    f = open('input.txt', 'r')
else:
    f = sys.stdin

main(f)

f.close()  
",c_zeros = False,"c_zeros = False
                used[j] = True
                j = m[j]
            if c_zeros:
                total_num = (total_num) * 2 % 1000000007
    print(total_num)


def main(f):
    t = int(f.readline())
    for i in range(t):
        n = int(f.readline())
        a = list(map(int, f.readline().split()))
        b = list(map("
"
import sys
t = int(sys.stdin.readline())
for _ in range(t):
    n = int(sys.stdin.readline())
    a = list(map(int,sys.stdin.readline().split()))
    b = list(map(int,sys.stdin.readline().split()))
    c = list(map(int,sys.stdin.readline().split()))
    count = 0
    L = [0] * (n+1)
    for i in range(0,n):
        L[a[i]] = b[i]
    status = 1
    for i in range(n):
        if c[i] != 0:
            L[a[i]] = 0
            L[b[i]] = 0
    for i in range(1,n+1):
        key = i
        xstatus = 1
        status = 1
        xcount= 0
        while status == 1:
            if L[key] == 0:
                status = 0
            if L[key] == i:
                if xcount >= 1:
                    {{completion}}
                status = 0
            xcount += 1
            x = L[key]
            L[key] = 0
            key = x
    print((2 **count) % (10 ** 9 + 7)) ",count += 1,"xstatus = 0
                xcount += 1
                x = L[key]
                L[key] = 0
                key = x
            else:
                key = L[key]
        if xstatus == 1:
            count += 1
    print(count % (10**9 + 7))
</s>"
