eval_prompt,ground_truth,model_output
"t=eval(input())

for i in range(t):
    ans=-1
    temp=[int(x) for x in input().split()]
    n,m=temp[0],temp[1] # n*m
    check=[]
    for j in range(n):
        temp=[int(x) for x in input().split()]
        check.append(temp)

    dic_l={}
    dic_r={}

    for x in range(n):
        for y in range(m):
            if x+y not in dic_l:
                dic_l[x+y]=check[x][y]
            else:
                dic_l[x+y]+=check[x][y]
            if y-x not in dic_r:
                dic_r[y-x]=check[x][y]
            else:
                {{completion}}
    
    for x in range(n):
        for y in range(m):
            ans=max(ans,dic_l[x+y]+dic_r[y-x]-check[x][y])
    
    print(ans)
            
    ",dic_r[y-x]+=check[x][y],dic_r[y-x]+=check[x][y]
"def calc(x, y):
    ans = 0
    x1, y1 = x, y
    while x1 > 0 and y1 > 0:
        ans += field[y1 - 1][x1 - 1]
        x1 -= 1
        y1 -= 1
    # print(""OK"", x1, y1)
    x1, y1 = x, y
    x1 += 1
    y1 += 1
    while x1 <= m and y1 <= n:
        ans += field[y1 - 1][x1 - 1]
        x1 += 1
        y1 += 1
    x1, y1 = x, y
    x1 -= 1
    y1 += 1

    while x1 > 0 and y1 <= n:
        ans += field[y1 - 1][x1 - 1]
        x1 -= 1
        y1 += 1
    x1, y1 = x, y
    x1 += 1
    y1 -= 1

    while x1 <= m and y1 > 0:
        ans += field[y1 - 1][x1 - 1]
        x1 += 1
        y1 -= 1
    return ans


for _ in range(int(input())):
    n, m = map(int, input().split())
    field = [list(map(int, input().split())) for _ in range(n)]
    max_sum = -1
    for y in range(n):
        for x in range(m):
            {{completion}}
    print(max_sum)
","max_sum = max(max_sum, calc(x + 1, y + 1))",ans += field[y1 - 1][x1 - 1]
"I,R=lambda:map(int,input().split()),range
for _ in R(*I()):
 n,m=I();a=[[*I()] for _ in R(n)];l=[0]*(m+n);r=l[:]
 for i in R(n):
  for j in R(m):
   {{completion}}
 print(max(l[i-j+m-1]+r[i+j]-a[i][j] for i in R(n) for j in R(m)))",b=a[i][j];l[i-j+m-1]+=b;r[i+j]+=b,b=a[i][j];l[i-j+m-1]+=b;r[i+j]+=b
"t=int(input())
for p in range(t):
    n,m=map(int,input().split())
    c=[]
    b=[]
    s=0
    for i in range(n):
        a=list(map(int,input().split()))
        b+=[a]
    for k in range(n):
        for l in range(m):
            for v in range(min(l,k)+1):
                {{completion}}
            for w in range(1,min(n-k-1,m-l-1)+1):
                s+=b[k+w][l+w]
            for i1 in range(1,min(k,m-l-1)+1):
                s+=b[k-i1][l+i1]
            for j1 in range(1,min(n-k-1,l)+1):
                s+=b[k+j1][l-j1]
            c+=[s]
            s=0
    print(max(c))
",s+=b[k-v][l-v],s+=b[k+w][l+w]
"t=int(input())
for p in range(t):
    n,m=map(int,input().split())
    c=[]
    b=[]
    s=0
    for i in range(n):
        a=list(map(int,input().split()))
        b+=[a]
    for k in range(n):
        for l in range(m):
            for v in range(min(l,k)+1):
                s+=b[k-v][l-v]
            for w in range(1,min(n-k-1,m-l-1)+1):
                {{completion}}
            for i1 in range(1,min(k,m-l-1)+1):
                s+=b[k-i1][l+i1]
            for j1 in range(1,min(n-k-1,l)+1):
                s+=b[k+j1][l-j1]
            c+=[s]
            s=0
    print(max(c))
",s+=b[k+w][l+w],s+=b[k+w][l+w]
"h, w, q = map(int, input().split())
p = [False] * (h * w)

c = cc = 0


def query(y, x):
    global c, cc
    i = x*h+y
    p[i] = not p[i]
    if p[i]:
        if i < c:
            cc += 1
        c += 1
        if p[c-1]:
            cc += 1
    else:
        if i < c:
            {{completion}}
        c -= 1
        if p[c]:
            cc -= 1
    return c - cc


for y in range(h):
    inp = input()
    for x in range(w):
        if inp[x] == '*':
            query(y, x)

for _ in range(q):
    x, y = map(int, input().split())
    print(query(x-1, y-1))
",cc -= 1,cc-=1
"h, w, q = map(int, input().split())
p = [False] * (h * w)

c = cc = 0


def query(y, x):
    global c, cc
    i = x*h+y
    p[i] = not p[i]
    if p[i]:
        if i < c:
            cc += 1
        c += 1
        if p[c-1]:
            cc += 1
    else:
        if i < c:
            cc -= 1
        c -= 1
        if p[c]:
            {{completion}}
    return c - cc


for y in range(h):
    inp = input()
    for x in range(w):
        if inp[x] == '*':
            query(y, x)

for _ in range(q):
    x, y = map(int, input().split())
    print(query(x-1, y-1))
",cc -= 1,cc -= 1
"from sys import stdin
rln=stdin.buffer.readline
rl=lambda:rln().rstrip(b'\r\n').rstrip(b'\n')
ri=lambda:int(rln())
rif=lambda:[*map(int,rln().split())]
rt=lambda:rl().decode()
rtf=lambda:rln().decode().split()
inf=float('inf')
dir4=[(-1,0),(0,1),(1,0),(0,-1)]
dir8=[(-1,-1),(0,-1),(1,-1),(-1,0),(1,0),(-1,1),(0,1),(1,1)]
YES,NO,Yes,No,yes,no='YES','NO','Yes','No','yes','no'

m,n,q=rif()
a=[0]*(m*n)
for y in range(m):
  s=rt()
  for x in range(n):
    a[m*x+y]=s[x]=='*'
k=sum(a)
l=sum(a[:k])
for _ in range(q):    
  x,y=rif()
  x,y=x-1,y-1
  i=x+m*y
  if a[i]:
    k-=1
    l-=a[k]
    l-=i<k
    a[i]^=1
  else:
    {{completion}}
  print(k-l)
","a[i]^=1
    l+=i<k
    l+=a[k]
    k+=1",k-=1
"import sys

n, m, k = map(int, sys.stdin.readline().split())
board = [list(sys.stdin.readline().strip()) for _ in range(n)]
cnt = 0
for i in range(n):
    for j in range(m):
        cnt += board[i][j] == '*'

clean = 0
q, r = divmod(cnt, n)
for j in range(q):
    for i in range(n):
        clean += board[i][j] == '*'

for i in range(r):
    clean += board[i][q] == '*'

for _ in range(k):
    x, y = map(int, sys.stdin.readline().split())
    x -= 1
    y -= 1
    if board[x][y] == '.':
        board[x][y] = '*'
        cnt += 1
        q, r = divmod(cnt - 1, n)
        if board[r][q] == '*':
            clean += 1
        if n * y + x <= cnt - 1:
            clean += 1
        if (q, r) == (y, x):
            clean -= 1
    else:
        cnt -= 1
        q, r = divmod(cnt, n)
        if board[r][q] == '*':
            {{completion}}
        if n * y + x <= cnt - 1:
            clean -= 1
        board[x][y] = '.'

    print(cnt - clean)
",clean -= 1,clean -= 1
"import sys

n, m, k = map(int, sys.stdin.readline().split())
board = [list(sys.stdin.readline().strip()) for _ in range(n)]
cnt = 0
for i in range(n):
    for j in range(m):
        cnt += board[i][j] == '*'

clean = 0
q, r = divmod(cnt, n)
for j in range(q):
    for i in range(n):
        clean += board[i][j] == '*'

for i in range(r):
    clean += board[i][q] == '*'

for _ in range(k):
    x, y = map(int, sys.stdin.readline().split())
    x -= 1
    y -= 1
    if board[x][y] == '.':
        board[x][y] = '*'
        cnt += 1
        q, r = divmod(cnt - 1, n)
        if board[r][q] == '*':
            clean += 1
        if n * y + x <= cnt - 1:
            clean += 1
        if (q, r) == (y, x):
            clean -= 1
    else:
        cnt -= 1
        q, r = divmod(cnt, n)
        if board[r][q] == '*':
            clean -= 1
        if n * y + x <= cnt - 1:
            {{completion}}
        board[x][y] = '.'

    print(cnt - clean)
",clean -= 1,clean -= 1
"
n,m,q = map(int, input().split())
s = [input() for _ in range(n)]
s = [s[j][i] for i in range(m) for j in range(n)]
qrr = [list(map(int, input().split())) for _ in range(q)]
qrr = [n * (q[1] - 1) + q[0] - 1 for q in qrr]
count = s.count('*')
correct = s[:count].count('*')
for q in qrr:
	count += 1 if s[q] == '.' else -1
	if s[q] == '.':
		correct += 1 if q < count else 0
		correct += 1 if s[count-1] == '*' else 0
	else:
		{{completion}}
	print(count - correct)
	s[q] = '.' if s[q] == '*' else '*'
	","correct -= 1 if q < count else 0
		correct -= 1 if s[count] == '*' else 0",correct -= 1
"from itertools import chain
I=lambda:map(int,input().split())
n,m,q=I()
g0=[list(input()) for _ in range(n)]
g=list(chain.from_iterable(zip(*g0)))
tot=g.count('*')
inner=g[:tot].count('*')

for _ in range(q):
  i,j=I()
  p=(j-1)*n+i-1
  if g[p]=='*':
    tot-=1
    #""tide fall""
    if g[tot]=='*':inner-=1
    if p<tot:inner-=1
    g[p]='.'
  else:
    g[p]='*'
    #""tide rise""
    if g[tot]=='*':{{completion}}
    if p<tot:inner+=1
    tot+=1
  print(tot-inner)",inner+=1,inner+=1
"from itertools import chain
I=lambda:map(int,input().split())
n,m,q=I()
g0=[list(input()) for _ in range(n)]
g=list(chain.from_iterable(zip(*g0)))
tot=g.count('*')
inner=g[:tot].count('*')

for _ in range(q):
  i,j=I()
  p=(j-1)*n+i-1
  if g[p]=='*':
    tot-=1
    #""tide fall""
    if g[tot]=='*':inner-=1
    if p<tot:inner-=1
    g[p]='.'
  else:
    g[p]='*'
    #""tide rise""
    if g[tot]=='*':inner+=1
    if p<tot:{{completion}}
    tot+=1
  print(tot-inner)",inner+=1,inner+=1
"n,m,q=map(int,input().split())
z=[] # 2d
a=[] # 1d
c=0 # count icons
ans=0
for i in range(n):
    z.append(list(input()))
for i in range(m):
    for j in range(n):
        if z[j][i]==""*"":
            a.append(1)
            c+=1
        else:
            a.append(0)
ans=c
for i in range(c):
    if a[i]==1:
        ans-=1
for i in range(q):
    x,y=map(int,input().split())
    if a[n*(y-1)+x-1]==1:
        a[n*(y-1)+x-1]=0
        c-=1
        if n*(y-1)+x-1 > c:
            ans-=1
        if a[c]==1:
            ans+=1
    elif a[n*(y-1)+x-1]==0: # xor
        a[n*(y-1)+x-1]=1
        c+=1
        if n*(y-1)+x-1 >= c-1: # c or c-1?
            ans+=1
        if c: # if c>0
            if a[c-1]==1:
                {{completion}}
    print(ans)",ans-=1,ans+=1
"import sys


def solve():
    # n = int(sys.stdin.readline().strip())
    n, m, q = [int(x) for x in sys.stdin.readline().strip().split()]

    a = []
    m = [0] * (m * n)
    for y in range(n):
        s = sys.stdin.readline().strip()
        for x, c in enumerate(s):
            if c == '*':
                a.append(x * n + y)
                m[x * n + y] = 1

    cnt = len(a)
    correct = sum(1 for x in a if x < cnt)

    for _ in range(q):
        y, x = [int(p) for p in sys.stdin.readline().strip().split()]
        y -= 1
        x -= 1
        z = x * n + y
        if m[z] == 0:
            if m[cnt] == 1:
                correct += 1
            m[z] = 1
            cnt += 1
            if z < cnt:
                correct += 1
        else:
            cnt -= 1
            if m[cnt] == 1:
                {{completion}}
            m[z] = 0
            if z < cnt:
                correct -= 1
        # print(f""cnt={cnt} cor={correct}"")
        print(cnt - correct)

# t = int(sys.stdin.readline().strip())
t = 1
for _ in range(t):
    solve()
",correct -= 1,correct -= 1
"import sys


def solve():
    # n = int(sys.stdin.readline().strip())
    n, m, q = [int(x) for x in sys.stdin.readline().strip().split()]

    a = []
    m = [0] * (m * n)
    for y in range(n):
        s = sys.stdin.readline().strip()
        for x, c in enumerate(s):
            if c == '*':
                a.append(x * n + y)
                m[x * n + y] = 1

    cnt = len(a)
    correct = sum(1 for x in a if x < cnt)

    for _ in range(q):
        y, x = [int(p) for p in sys.stdin.readline().strip().split()]
        y -= 1
        x -= 1
        z = x * n + y
        if m[z] == 0:
            if m[cnt] == 1:
                correct += 1
            m[z] = 1
            cnt += 1
            if z < cnt:
                correct += 1
        else:
            cnt -= 1
            if m[cnt] == 1:
                correct -= 1
            m[z] = 0
            if z < cnt:
                {{completion}}
        # print(f""cnt={cnt} cor={correct}"")
        print(cnt - correct)

# t = int(sys.stdin.readline().strip())
t = 1
for _ in range(t):
    solve()
",correct -= 1,correct -= 1
"
from collections import deque

n,m=[int(x) for x  in input().split()]
g=[[] for _ in range(n)]
indeg=[0]*n
outdeg=[0]*n
tpdeg=[0]*n
for _ in range(m):
    v,u=[int(x) for x  in input().split()]
    v-=1
    u-=1
    g[v].append(u)
    outdeg[v]+=1
    indeg[u]+=1
    tpdeg[u]+=1


q=deque(i for i in range(n) if indeg[i]==0)
f=[1]*n

while q:
    u=q.popleft()

    for v in g[u]:
        if indeg[v]>1 and outdeg[u]>1:
            {{completion}}
        tpdeg[v] -= 1
        if tpdeg[v]==0:
            q.append(v)


print(max(f))



","f[v]=max(f[v],f[u]+1)",q.append(v)
"
from collections import deque

n,m=[int(x) for x  in input().split()]
g=[[] for _ in range(n)]
indeg=[0]*n
outdeg=[0]*n
tpdeg=[0]*n
for _ in range(m):
    v,u=[int(x) for x  in input().split()]
    v-=1
    u-=1
    g[v].append(u)
    outdeg[v]+=1
    indeg[u]+=1
    tpdeg[u]+=1


q=deque(i for i in range(n) if indeg[i]==0)
f=[1]*n

while q:
    u=q.popleft()

    for v in g[u]:
        if indeg[v]>1 and outdeg[u]>1:
            f[v]=max(f[v],f[u]+1)
        tpdeg[v] -= 1
        if tpdeg[v]==0:
            {{completion}}


print(max(f))



",q.append(v),"f[v]=max(f[v],f[u]+1)"
"
def iint():
    return int(input().strip())

def iints():
    return map(int, input().strip().split("" ""))

def arr():
    return list(input().strip().split("" ""))

def arri():
    return list(iints())

n,m = iints()

class Graph:
    def __init__(self, n):
        self.adj = [[] for _ in range(n)]
        self.ins = [0 for _ in range(n)]
        self.outs = [0 for _ in range(n)]
    def add(self, a, b):
        self.adj[a].append(b)
        self.ins[b]+=1
        self.outs[a]+=1

g = Graph(n)
ins2 = [0 for _ in range(n)]
for _ in range(m):
    a,b = iints()
    a-=1
    b-=1
    g.add(a,b)
    ins2[b]+=1


order = [0 for _ in range(n)]
f = 0
b = 0
for i in range(n):
    if not ins2[i]:
        order[b] = i
        b+=1
dp = [1 for _ in range(n)]
ans = 0
while f < n:
    cur = order[f]
    f += 1
    for x in g.adj[cur]:
        ins2[x] -= 1
        if not ins2[x]:
            {{completion}}
        if g.ins[x] > 1 and g.outs[cur] > 1:
            dp[x] = max(dp[x], 1 + dp[cur])
    ans = max(ans, dp[cur])
print(ans)
","order[b] = x
            b += 1","dp[x] = max(dp[x], 1 + dp[cur])"
"
def iint():
    return int(input().strip())

def iints():
    return map(int, input().strip().split("" ""))

def arr():
    return list(input().strip().split("" ""))

def arri():
    return list(iints())

n,m = iints()

class Graph:
    def __init__(self, n):
        self.adj = [[] for _ in range(n)]
        self.ins = [0 for _ in range(n)]
        self.outs = [0 for _ in range(n)]
    def add(self, a, b):
        self.adj[a].append(b)
        self.ins[b]+=1
        self.outs[a]+=1

g = Graph(n)
ins2 = [0 for _ in range(n)]
for _ in range(m):
    a,b = iints()
    a-=1
    b-=1
    g.add(a,b)
    ins2[b]+=1


order = [0 for _ in range(n)]
f = 0
b = 0
for i in range(n):
    if not ins2[i]:
        order[b] = i
        b+=1
dp = [1 for _ in range(n)]
ans = 0
while f < n:
    cur = order[f]
    f += 1
    for x in g.adj[cur]:
        ins2[x] -= 1
        if not ins2[x]:
            order[b] = x
            b += 1
        if g.ins[x] > 1 and g.outs[cur] > 1:
            {{completion}}
    ans = max(ans, dp[cur])
print(ans)
","dp[x] = max(dp[x], 1 + dp[cur])","order[b] = x
            b += 1"
"import sys
from collections import deque

n, m = map(int, sys.stdin.readline().split())
inv = [0] * (n + 1)
outv = [0] * (n + 1)
graph = [[] for _ in range(n + 1)]
reverse = [[] for _ in range(n + 1)]
for _ in range(m):
    v, u = map(int, sys.stdin.readline().split())
    graph[v].append(u)
    reverse[u].append(v)
    inv[u] += 1
    outv[v] += 1

dp = [0] * (n + 1)
dq = deque()
for i in range(1, n + 1):
    if outv[i] == 0:
        dq.append(i)

while dq:
    cur = dq.popleft()
    if len(graph[cur]) == 1:
        dp[cur] = 1
    else:
        res = 0
        for nxt in graph[cur]:
            if inv[nxt] > 1:
                {{completion}}
        dp[cur] = res + 1
    
    for prv in reverse[cur]:
        outv[prv] -= 1
        if outv[prv] == 0:
            dq.append(prv)

print(max(dp))","res = max(res, dp[nxt])","dp[nxt] = max(dp[nxt], dp[cur] + 1)"
"import sys
input = sys.stdin.readline
import math

for _ in range(1):
    n, m = map(int, input().split())
    g = [[] for i in range(n)]
    deg = [0] * n
    in_deg = [0] * n
    out_deg = [0] * n
    for i in range(m):
        x, y = map(int, input().split())
        x -= 1
        y -= 1
        g[x].append(y)
        deg[y] += 1
        out_deg[x] += 1
        in_deg[y] += 1
    order = []
    for i in range(n):
        if deg[i] == 0:
            order.append(i)
    for i in range(n):
        for to in g[order[i]]:
            deg[to] -= 1
            if deg[to] == 0:
                {{completion}}
    dp = [1] * n
    for i in order:
        for j in g[i]:
            if in_deg[j] > 1 and out_deg[i] > 1:
                dp[j] = max(dp[j], dp[i] + 1)
    print(max(dp))",order.append(to),"dp[j] = max(dp[j], dp[i] + 1)"
"import sys
input = sys.stdin.readline
import math

for _ in range(1):
    n, m = map(int, input().split())
    g = [[] for i in range(n)]
    deg = [0] * n
    in_deg = [0] * n
    out_deg = [0] * n
    for i in range(m):
        x, y = map(int, input().split())
        x -= 1
        y -= 1
        g[x].append(y)
        deg[y] += 1
        out_deg[x] += 1
        in_deg[y] += 1
    order = []
    for i in range(n):
        if deg[i] == 0:
            order.append(i)
    for i in range(n):
        for to in g[order[i]]:
            deg[to] -= 1
            if deg[to] == 0:
                order.append(to)
    dp = [1] * n
    for i in order:
        for j in g[i]:
            if in_deg[j] > 1 and out_deg[i] > 1:
                {{completion}}
    print(max(dp))","dp[j] = max(dp[j], dp[i] + 1)","































































































































"
"from collections import deque
I=lambda:map(int,input().split())
n,m=I()
g=[[]for _ in range(n)]
din,dout,dcur=[0]*n,[0]*n,[0]*n
for _ in range(m):
  u,v=I()
  u,v=u-1,v-1
  g[u].append(v)
  dout[u]+=1;din[v]+=1;dcur[v]+=1
  
q=deque([i for i,d in enumerate(din) if d==0])
f=[1]*n
while q:
  u=q.popleft()
  for v in g[u]:
    if dout[u]>1 and din[v]>1:
      {{completion}}
    dcur[v]-=1
    if dcur[v]==0:q.append(v)
print(max(f))
","f[v]=max(f[v],f[u]+1)","f[v]=max(f[v],f[u]+1)"
"from collections import deque
I=lambda:map(int,input().split())
n,m=I()
g=[[]for _ in range(n)]
din,dout,dcur=[0]*n,[0]*n,[0]*n
for _ in range(m):
  u,v=I()
  u,v=u-1,v-1
  g[u].append(v)
  dout[u]+=1;din[v]+=1;dcur[v]+=1
  
q=deque([i for i,d in enumerate(din) if d==0])
f=[1]*n
while q:
  u=q.popleft()
  for v in g[u]:
    if dout[u]>1 and din[v]>1:
      f[v]=max(f[v],f[u]+1)
    dcur[v]-=1
    if dcur[v]==0:{{completion}}
print(max(f))
",q.append(v),"f[v]=max(f[v],f[u]+1)"
"N=int(input())
A=[int(x) for x in input().split()]
B=sorted(A)
ans=-(-B[0]//2)-(-B[1]//2)
for i in range(N-2):
  {{completion}}
for i in range(N-1):
  score=max(-(-(A[i]+A[i+1])//3),-(-A[i]//2),-(-A[i+1]//2))
  ans=min(score,ans)
print(ans)  ","ans=min(ans,-(-(A[i]+A[i+2])//2))","score=max(-(-(A[i]+A[i+1])//3),-(-A[i]//2),-(-A[i+1]//2))
  ans=min(score,ans)"
"N=int(input())
A=[int(x) for x in input().split()]
B=sorted(A)
ans=-(-B[0]//2)-(-B[1]//2)
for i in range(N-2):
  ans=min(ans,-(-(A[i]+A[i+2])//2))
for i in range(N-1):
  {{completion}}
print(ans)  ","score=max(-(-(A[i]+A[i+1])//3),-(-A[i]//2),-(-A[i+1]//2))
  ans=min(score,ans)","ans=min(ans,-(-(A[i]+A[i+2])//2))"
"def onagr(x, y):
    x, y = max(x, y), min(x, y)
    if x >= 2 * y:
        res = (x + 1) // 2
    else:
        res = x - y + (2 * y - x) // 3 * 2 + (2 * y - x) % 3
    return res


def onagr1(x, y):
    return min(x, y) + (abs(x - y) + 1) // 2


n = int(input())
m1, m2, *a = list(map(int, input().split()))
if n == 2:
    print(onagr(m1, m2))
else:
    p = m2
    pp = m1
    r1 = onagr1(m1, a[0])
    if m2 < m1:
        m1, m2 = m2, m1
    r = onagr(m1, m2)
    for k in a:
        if k < m1:
            m2 = m1
            m1 = k
        elif k < m2:
            {{completion}}
        r = min(r, onagr(k, p))
        r1 = min(r1, onagr1(k, pp))
        pp = p
        p = k
    print(min((m1 + 1) // 2 + (m2 + 1) // 2, r, r1))
",m2 = k,"this is the start of the ground truth
def onagr(x, y):
    x, y = max(x, y), min(x, y)
    if x >= 2 * y:
        res = (x + 1) // 2
    else:
        res = x - y + (2 * y - x) // 3 * 2 + (2 * y - x) % 3
    return res


def onagr1(x, y):
    return min(x, y)"
"import math,sys;input=sys.stdin.readline;S=lambda:input().rstrip();I=lambda:int(S());M=lambda:map(int,S().split());L=lambda:list(M());mod1=1000000007;mod2=998244353
n=I();a=L()
b=sorted(a)[:2]
ans=math.ceil(b[0]/2)+math.ceil(b[1]/2)
for i in range(n-2):
    ans=min(ans,math.ceil((a[i]+a[i+2])/2))
for i in range(n-1):
    x=max(a[i],a[i+1]);y=min(a[i],a[i+1])
    if x>=2*y:ans=min(ans,math.ceil(x/2))
    else:{{completion}}
print(ans)","ans=min(ans,math.ceil((4*y-2*x)/3)+x-y)","ans=min(ans,math.ceil((a[i]+a[i+1])/2))"
"n=int(input())
arr=list(map(int,input().split()))
ans=float(""inf"")
 
y=sorted(arr)
ans = ((y[0]+1)//2) + ((y[1]+1)//2)
for i in range(len(arr)-1):
    ans=min(ans,max((arr[i]+1)//2,(arr[i+1]+1)//2,(arr[i]+arr[i+1]+2)//3))
    
for i in range(len(arr)-2):
    if arr[i]<=arr[i+2]:
        ans = min(ans,arr[i]+(arr[i+2]-arr[i]+1)//2)
    else:
        {{completion}}
 
print(ans)
","ans = min(ans,arr[i+2]+(arr[i]-arr[i+2]+1)//2)","ans = min(ans,max((arr[i]+1)//2,(arr[i+1]+1)//2,(arr[i]+arr[i+1]+2)//3))"
"import sys

n = int(sys.stdin.readline())
arr = list(map(int, sys.stdin.readline().split()))
x, y = sorted(arr)[:2]
ans = (x + 1) // 2 + (y + 1) // 2

for i in range(n - 2):
    x, y = arr[i], arr[i + 2]
    if (x % 2 == 1) and (y % 2 == 1):
        x -= 1
        y -= 1
        ans = min(ans, (x + 1) // 2 + (y + 1) // 2 + 1)
    else:
        {{completion}}

for i in range(n - 1):
    x, y = arr[i], arr[i + 1]
    if x > y:
        x, y = y, x
    
    if y >= 2 * x:
        ans = min(ans, (y + 1) // 2)
    else:
        res = y - x
        x -= res
        y -= 2 * res
        tmp = x // 3
        res += 2 * tmp
        x -= 3 * tmp
        ans = min(ans, res + x)

print(ans)","ans = min(ans, (x + 1) // 2 + (y + 1) // 2)","































































































































"
"import sys

n = int(sys.stdin.readline())
arr = list(map(int, sys.stdin.readline().split()))
x, y = sorted(arr)[:2]
ans = (x + 1) // 2 + (y + 1) // 2

for i in range(n - 2):
    x, y = arr[i], arr[i + 2]
    if (x % 2 == 1) and (y % 2 == 1):
        x -= 1
        y -= 1
        ans = min(ans, (x + 1) // 2 + (y + 1) // 2 + 1)
    else:
        ans = min(ans, (x + 1) // 2 + (y + 1) // 2)

for i in range(n - 1):
    x, y = arr[i], arr[i + 1]
    if x > y:
        x, y = y, x
    
    if y >= 2 * x:
        ans = min(ans, (y + 1) // 2)
    else:
        {{completion}}

print(ans)","res = y - x
        x -= res
        y -= 2 * res
        tmp = x // 3
        res += 2 * tmp
        x -= 3 * tmp
        ans = min(ans, res + x)","ans=min(ans,(x+1)//2+(y+1)//2)"
"import math
n = int(input())
s = list(int(i) for i in input().split())
min1 = 10000000
for i in range(n-1):
    a, b = (s[i], s[i+1]) if s[i] < s[i+1] else (s[i + 1], s[i])
    if b > a * 2:
        min1 = min(min1, math.ceil(b/2))
    else:
        {{completion}}
for i in range(n-2):
    a, b = ((s[i], s[i + 2]) if s[i] < s[i + 2] else (s[i + 2], s[i]))
    min1 = min(min1, math.ceil(a // 2 + b // 2 + (0 if a % 2 == 0 and b % 2 == 0 else 1)))
min2 = math.ceil(min(s) / 2)
s.remove(min(s))
min3 = math.ceil(min(s) / 2)
min1 = min(min1, min2 + min3)
print(min1)

","min1 = min(min1, math.ceil((a + b) / 3))","min1 = min(min1, math.ceil(b/2))"
"from math import ceil


def cal(a,b):
    if a>b:
        a,b=b,a
    if a>b//2:
        return ceil((a+b)/3)
    else:
        {{completion}}

def cal2(a,b,c):
    if a%2==1 or c%2==1:
        return a//2+c//2+1
    return a//2+b//2


n=int(input())
l=list(map(int,input().split()))
t=sorted(l)
ans=ceil(t[0]/2)+ceil(t[1]/2)
for i in range(1,n):
    ans=min(ans,cal(l[i],l[i-1]))
    if i+1<n:
        ans=min(ans,cal2(l[i-1],l[i],l[i+1]))
print(ans)

",return ceil(b/2),"ans=min(ans,ceil((l[i]+l[i+1])/2))"
"N, A = int(input()), list(map(int, input().split()))
c = 1000000
for i in range(N-2):
    prev = c
    c = min(c, max(A[i], A[i+2]))
    if A[i]%2 == A[i+2]%2 == 1: c=min(c, (A[i]//2)+(A[i+2]//2)+1)

for i in range(N-1):
    x = min(A[i], A[i+1])
    y = A[i]+A[i+1]-x

    if min(A[i], A[i+1]) <= (max(A[i], A[i+1])+1)//2: c = min(c, (max(A[i], A[i+1])+1)//2)
    else: {{completion}}

X = sorted(A)
c = min(c, ((X[0]+1)//2)+((X[1]+1)//2))

print(c)","c = min(c, (A[i]+A[i+1]+2)//3)","c = min(c, ((X[0]+1)//2)+((X[1]+1)//2))"
"import sys
sys.setrecursionlimit(10000)
 
def read_line(f):
    while True:
        s=f.readline().strip()
        if s:
            return s
def read_list(f):
    return [int(x) for x in read_line(f).split()]
def read_tuple(f):
    return tuple(read_list(f))
 
def load_single_case(f):
    read_line(f)
    return read_list(f),read_list(f)
 
 
def load_cases(f):
    n=int(f.readline())
    cases=[]
    for _ in range(n):
        yield load_single_case(f)
    return cases
 
 
 
 
 
 
 
def solve(case):
    an,bn=case
    an=an[::-1]
    bn=bn[::-1]
    used={}
    pa=0
    prv=None
    for c in bn:
        while c not in (an[pa],prv):
            if used.get(an[pa],0)<=0:
                {{completion}}
            used[an[pa]]-=1
            pa+=1
        if c==an[pa]:
            pa+=1
        else:
            used[prv]=used.get(prv,0)+1
        prv=c
    return True
 
 
 
 
 
 
def outcome_string(outcome):
    return ""YES"" if outcome else ""NO""
 
 
def save_outcomes(f, outcomes):
    for n,o in enumerate(outcomes):
        f.write(""{}\n"".format( outcome_string(o) ))
def process(path_in=None, path_out=None):
    if path_out is None and path_in is not None:
        path_out=path_in.rsplit(""."",1)[0]+"".out""
    f_in=open(path_in) if path_in else sys.stdin
    f_out=open(path_out,""w"") if path_out else sys.stdout
    try:
        outcomes=[solve(c) for c in load_cases(f_in)]
        save_outcomes(f_out, outcomes)
    finally:
        if path_in:
            f_in.close()
        if path_out:
            f_out.close()
    
 
process()
",return False,"used[prv]=used.get(prv,0)+1"
