eval_prompt,ground_truth,model_output
"t=1
mod=998244353
while t:
    t-=1
    n,k=[int(x) for x in input().split()]
    dp=[0 for x in range(n+1)]
    ans=[0 for x in range(n+1)]
    for i in range(k,n+1,k):
        dp[i]+=1
        ans[i]=dp[i]
    while True:
        k+=1
        shift=False

        for i in reversed(range(n+1)):

            if i-k>=0:
                dp[i]=dp[i-k]
                dp[i-k]=0
                if {{completion}}:
                    shift=True
            else:
                dp[i]=0

        for i in range(n+1):
            if i+k<=n:
                dp[i+k]+=dp[i]
                dp[i+k]%=mod
        for i in range(n+1):
            ans[i]+=dp[i]
            ans[i]%=mod
        if not shift:
            break
    print(*ans[1:])


",dp[i],dp[i]%mod==mod
"MOD, MAXN = 998244353, 10**5 * 2
N, K = map(int, input().split())
ans, dp = [0] * (MAXN + 10), [0] * (MAXN + 10)
dp[0] = 1
s = 0
for i in range(701):
    if s > N:
        break
    new_dp = [0] * (MAXN + 10)
    for {{completion}}:
        new_dp[j] = (new_dp[j - i - K] + dp[j - i - K]) % MOD
        ans[j] = (ans[j] + new_dp[j]) % MOD
    dp = new_dp
    s += i + K
print(*ans[1:N + 1])
","j in range(s + i + K, N + 1)","j in range(MAXN + 10):
        if j >= i:
            new_dp[j] = (new_dp[j - i] + dp[j - i]) % MOD
        elif j >= s - K"
"n,k=map(int,input().split());M=998244353
f,z=[1]+[0]*n,[0]*(n+1);l=0
while l<=n-k:
  s=[0]*k
  for {{completion}}:
    j=i%k
    s[j],f[i],z[i]=(s[j]+f[i])%M,s[j],(z[i]+s[j])%M
  l+=k;k+=1
print(*z[1:])","i in range(l,n+1)","i,j in enumerate(z):
    if j==l"
"def readline():
    line = input()
    while not line:
        line = input()
    return line


def main():
    t = int(readline())
    for _ in range(t):
        m = int(readline())
        a = [ [], [] ]
        a[0] += list(map(int, readline().split()))
        a[1] = list(map(int, readline().split()))

        h = [ [None] * m, [None] * m ]
        h[0][m-1] = max(a[1][m-1]+1, a[0][m-1]+1+1)
        h[1][m-1] = max(a[0][m-1]+1, a[1][m-1]+1+1)
        for i in reversed(range(m-1)):
            h[0][i] = max(a[1][i]+1, h[0][i+1]+1, a[0][i]+(i!=0)+(m-i-1)*2+1)
            h[1][i] = max(a[0][i]+1, h[1][i+1]+1, a[1][i]+1+(m-i-1)*2+1)

        pos = (0,0)
        t = 0
        best_total_time = 10**10
        for i in range(2*m-1):
            if i % 2 == 0:
                total_time = max(t+(m-i//2-1)*2+1, h[pos[0]][pos[1]])
                # print(pos, t,total_time)
                best_total_time = min(best_total_time, total_time)

            if i % 4 == 0:
                # abajo
                pos = (pos[0]+1, pos[1])
            elif {{completion}}:
                # derecha
                pos = (pos[0], pos[1]+1)
            elif (i-2) % 4 == 0:
                # arr
                pos = (pos[0]-1, pos[1])
            elif (i-3) % 4 == 0:
                # derecha
                pos = (pos[0], pos[1]+1)
            t = max(a[pos[0]][pos[1]] + 1, t+1)

        # for line in h:
        #     print(line)
        print(best_total_time)


main()
",(i-1) % 4 == 0,"(i-1) % 4 == 0:
                pos = (pos[0]-1, pos[1])
            elif (i-2) % 4 == 0:
                pos = (pos[0], pos[1]+1)
            elif (i-3) % 4 == 0:
                pos = (pos[0], pos[1]+1)
            t = max(a[pos[0]][pos[1]] + 1, t+1)

        pos = (0,0)
        t = 0
        for i in range(2*m-1):
            if i % 2 == 0:
                total_time = max(t+(m-i//2-1)*2+1, h[pos[0]][pos[1]])
                best_total_time = min(best_total_time, total_time)

            if i % 4 == 0:
                pos = (pos[0]+1, pos[1])
            elif (i-1) % 4 == 0:
                pos = ("
"def readline():
    line = input()
    while not line:
        line = input()
    return line


def main():
    t = int(readline())
    for _ in range(t):
        m = int(readline())
        a = [ [], [] ]
        a[0] += list(map(int, readline().split()))
        a[1] = list(map(int, readline().split()))

        h = [ [None] * m, [None] * m ]
        h[0][m-1] = max(a[1][m-1]+1, a[0][m-1]+1+1)
        h[1][m-1] = max(a[0][m-1]+1, a[1][m-1]+1+1)
        for i in reversed(range(m-1)):
            h[0][i] = max(a[1][i]+1, h[0][i+1]+1, a[0][i]+(i!=0)+(m-i-1)*2+1)
            h[1][i] = max(a[0][i]+1, h[1][i+1]+1, a[1][i]+1+(m-i-1)*2+1)

        pos = (0,0)
        t = 0
        best_total_time = 10**10
        for i in range(2*m-1):
            if i % 2 == 0:
                total_time = max(t+(m-i//2-1)*2+1, h[pos[0]][pos[1]])
                # print(pos, t,total_time)
                best_total_time = min(best_total_time, total_time)

            if i % 4 == 0:
                # abajo
                pos = (pos[0]+1, pos[1])
            elif (i-1) % 4 == 0:
                # derecha
                pos = (pos[0], pos[1]+1)
            elif {{completion}}:
                # arr
                pos = (pos[0]-1, pos[1])
            elif (i-3) % 4 == 0:
                # derecha
                pos = (pos[0], pos[1]+1)
            t = max(a[pos[0]][pos[1]] + 1, t+1)

        # for line in h:
        #     print(line)
        print(best_total_time)


main()
",(i-2) % 4 == 0,"(i+1) % 4 == 0:
                pos = (pos[0]-1, pos[1])
            elif (i+3) % 4 == 0:
                pos = (pos[0], pos[1]+1)
            elif (i+2) % 4 == 0:
                pos = (pos[0]+1, pos[1])
            elif (i+4) % 4 == 0:
                pos = (pos[0]-1, pos[1])
            elif (i+5) % 4 == 0:
                pos = (pos[0], pos[1]+1)
            elif (i+6) % 4 == 0:
                pos = (pos[0]+1, pos[1])
            elif (i+7) % 4 == 0:
                pos = (pos[0]-1, pos[1])
            elif (i+8) % 4 == 0:
                pos = (pos[0], pos[1]+1)
            elif (i"
"import sys; input = sys.stdin.readline

def seg(start, end):
    if {{completion}}:
        val = max(arr[start], 0)
        return [(val, val, val, arr[start])]
    mid = (start + end) // 2
    l = seg(start, mid)
    r = seg(mid + 1, end)
    result = []
    for i in range((end - start + 1) // 2):
        lb, ls, lp, lS = l[i]
        rb, rs, rp, rS = r[i]
        result.append((max(lb, rb, ls + rp), max(rs, rS + ls), max(lp, lS + rp), lS + rS))
    l, r = r, l
    for i in range((end - start + 1) // 2):
        lb, ls, lp, lS = l[i]
        rb, rs, rp, rS = r[i]
        result.append((max(lb, rb, ls + rp), max(rs, rS + ls), max(lp, lS + rp), lS + rS))
    return result
        
n = int(input())
l = 1 << n
arr = list(map(int, input().split()))
tree = seg(0, l - 1)
i = 0
for _ in range(int(input())):
    i ^= (1 << int(input()))
    print(tree[i][0])",start == end,"start == end:
        return [(arr[start], arr[start], arr[start], arr[start])]
    if start > end:
        return []
    if start == end // 2:
        val = max(arr[start], 0)
        return [(val, val, val, arr[start])]
    mid = (start + end) // 2
    l = seg(start, mid)
    r = seg(mid + 1, end)
    result = []
    for i in range((end - start + 1) // 2):
        lb, ls, lp, lS = l[i]
        rb, rs, rp, rS = r[i]
        result.append((max(lb, rb, ls + rp), max(rs, rS + ls), max("
"import sys; input = sys.stdin.readline

def seg(start, end):
    if start == end:
        val = max(arr[start], 0)
        return [(val, val, val, arr[start])]
    mid = (start + end) // 2
    l = seg(start, mid)
    r = seg(mid + 1, end)
    result = []
    for {{completion}}:
        lb, ls, lp, lS = l[i]
        rb, rs, rp, rS = r[i]
        result.append((max(lb, rb, ls + rp), max(rs, rS + ls), max(lp, lS + rp), lS + rS))
    l, r = r, l
    for i in range((end - start + 1) // 2):
        lb, ls, lp, lS = l[i]
        rb, rs, rp, rS = r[i]
        result.append((max(lb, rb, ls + rp), max(rs, rS + ls), max(lp, lS + rp), lS + rS))
    return result
        
n = int(input())
l = 1 << n
arr = list(map(int, input().split()))
tree = seg(0, l - 1)
i = 0
for _ in range(int(input())):
    i ^= (1 << int(input()))
    print(tree[i][0])",i in range((end - start + 1) // 2),"x in l:
        for y in r:
            x.append(y[0])
            y.pop()
    l, r = r, l
    for i in range((end - start + 1) // 2):
        lb, ls, lp, lS = l[i]
        rb, rs, rp, rS = r[i]
        result.append((max(lb, rb, ls + rp), max(rs, rS + ls), max(lp, lS + rp), lS + rS))
    return result
    
def seg2(start, end):
    if start == end:
        val = max(arr[start], 0)
        return [(val, val, val, arr[start])]
    mid = (start + end) // 2
    "
"import sys

input = lambda: sys.stdin.readline().rstrip()

class Node:
    def __init__(self, seg, suf, pref, sum) -> None:
        self.best = seg
        self.suf = suf
        self.pref = pref
        self.sum = sum


def merge(a, b):
    seg = max(a.best, b.best, a.suf + b.pref)
    suf = max(b.suf, b.sum + a.suf)
    pref = max(a.pref, a.sum + b.pref)
    sum = a.sum + b.sum
    return Node(seg, suf, pref, sum)

def single(a):
    v = max(a, 0)
    return Node(v, v, v, a)

def build(v, l, r):
    if l + 1 == r:
        return [single(A[l])]
    else:
        m = (l + r) // 2
        vl = build(2 * v + 1, l, m)
        vr = build(2 * v + 2, m, r)
        ans = []
        for _ in range(2):
            for {{completion}}:
                ans.append(merge(vl[i], vr[i]))
            vl, vr = vr, vl
        return ans

N = int(input())
A = list(map(int, input().split()))
Q = int(input())

M = 1 << N
tree = build(0, 0, M)
curr = 0
for _ in range(Q):
    K = int(input())
    curr ^= (1 << K)
    print(tree[curr].best)",i in range((r - l) // 2),"_ in range(len(vl)):
                ans.append(merge(vl[_], vr[_]))
            for _ in range(len(vl)):
                vl[_], vr[_] = vl[_], vr[_]
            for _ in range(len(vl)):
                vl[_], vr[_] = vl[_], vr[_]
            for _ in range(len(vl)):
                vl[_], vr[_] = vl[_], vr[_]
            for _ in range(len(vl)):
                vl[_], vr[_] = vl[_], vr[_]
            for _ in range(len(vl)):
                vl[_], vr[_] = vl[_], vr[_]
            for _ in range(len(vl)):
                vl[_], vr[_"
"import sys
input = lambda: sys.stdin.readline().rstrip()

def solve():
    N = int(input())
    G = [[int(x) for x in input()] + [0] for _ in range(2)]
    
    dp = [[0] * 2  for _ in range(N + 1)]   # number of 1 cells robot will clean when it arrives at cell (j, i) from the left
    for j in range(2):
        dp[N - 1][j] = G[1 - j][N - 1]
    
    for i in range(N - 2, - 1, -1):
        for j in range(2):
            dp[i][j] = G[j][i + 1] + dp[i + 1][j]   # base case: ignore row 1 - j and proceed right
            if {{completion}}:
                dp[i][j] = max(dp[i][j], 1 + G[1 - j][i + 1] + G[1 - j][i + 2] + dp[i + 2][1 - j])

    print(dp[0][0])
    return

solve()",G[1 - j][i],"j == 1 and dp[i][j] > dp[i + 1][j]:
                dp[i][j] = dp[i + 1][j]
            if j == 0 and dp[i][j] > dp[i + 1][j]:
                dp[i][j] = dp[i + 1][j]
            if j == 1 and dp[i][j] > dp[i + 1][j]:
                dp[i][j] = dp[i + 1][j]
            if j == 0 and dp[i][j] > dp[i + 1][j]:
                dp[i][j] = dp[i + 1][j]
            if j == 1 and dp[i][j] > dp[i + 1][j]:
                dp[i][j] = dp[i + 1][j]
            if j == 0 and dp[i][j] > dp[i + 1][j]:
                dp[i][j] = dp[i + 1][j]
            if j == 1 and dp[i][j] > dp[i + 1]"
"import sys
inf = float('inf')
mod = 998244353
input = lambda: sys.stdin.readline().rstrip()
inpnm = lambda: map(int, input().split())
inparr = lambda: [int(i) for i in input().split()]
inpint = lambda: int(input())


n=inpint()
s=[]
for i in range(2):
    s.append([i for i in list(input())]+['0','0'])
#print(arr)
f=[[-inf]*(2) for _ in range(n+2)]
f[0][0]=0
for i in range(n):
    for j in range(2):
        f[i+1][j]=max(f[i+1][j],f[i][j]+int(s[j][i+1]))
        if {{completion}}:
            f[min(i+2,n)][j^1]=max(f[min(i+2,n)][j^1],f[i][j]+1+int(s[j^1][i+1])+int(s[j^1][i+2]))
print(max(f[n][0],f[n][1]))",s[j^1][i]=='1',"j==1:
            f[i+1][j]=max(f[i+1][j],f[i][j]+1+int(s[j][i+1]))
for i in range(n-1):
    for j in range(2):
        f[n][j]=max(f[n][j],f[n-1][j]+int(s[n-1][i]))
        if j==1:
            f[n][j]=max(f[n][j],f[n-1][j]+1+int(s[n-1][i]))
for i in range(n-2):
    for j in range(2):
        f[n][j^1]=max(f[n][j^1],f[n-1][j^1]+int(s[n-1][i]))
        if j==1:
            f[n][j^1]=max(f[n"
"import sys
input = lambda: sys.stdin.readline().rstrip()

def solve():
    N = int(input())
    G = [[int(x) for x in input()] + [0] for _ in range(2)]
    
    dp = [[0] * 2  for _ in range(N + 1)]
    for j in range(2):
        dp[N - 1][j] = G[1 - j][N - 1]
    
    for i in range(N - 2, - 1, -1):
        for j in range(2):
            dp[i][j] = G[j][i + 1] + dp[i + 1][j]   # can always ignore row 1 - j and proceed right
            if G[1 - j][i]:
                if {{completion}}:
                    dp[i][j] = max(dp[i][j], 1 + G[1 - j][i + 1] + G[1 - j][i + 2] + dp[i + 2][1 - j])
                else:
                    dp[i][j] = max(dp[i][j], 1 + G[1 - j][i + 1] + dp[i + 1][1 - j])

    print(dp[0][0])
    return

solve()",G[j][i + 1],"j == 0:
                    dp[i][j] = max(dp[i][j], 1 + G[1 - j][i + 1])
                elif j == 1:
                    dp[i][j] = max(dp[i][j], 1 + G[1 - j][i + 2] + G[1 - j][i + 1])
                elif j == 2:
                    dp[i][j] = max(dp[i][j], 1 + G[1 - j][i + 2] + dp[i + 1][j] + G[1 - j][i + 1])
                elif j == 3:
                    dp[i][j] = max(dp[i][j], 1 + G[1 - j][i + 2] + dp[i + 1][j] + dp[i + 2][j] + G[1 - j][i + 1])
                elif j == 4:
                    dp[i][j] = max"
"import sys

if __name__ == ""__main__"":
    input_arr = sys.stdin.read().split()
    tc = int(input_arr[0])
    pos = 1
    for i in range(tc):
        n, row1, row2 = input_arr[pos:pos + 3]
        row1n, row2n = [], []
        for k,j in zip(row1, row2):
            if {{completion}}:
                k = ""B""
            if j == ""G"":
                j = ""B""
            row1n.append(k)
            row2n.append(j)
        print(""YES"" if row1n == row2n else ""NO"")

        pos += 3

# '6 2 RG RB 4 GRBG GBGB 5 GGGGG BBBBB 7 BBBBBBB RRRRRRR 8 RGBRRGBR RGGRRBGR 1 G G'
","k == ""G""","k == ""R"":
                k = ""B""
            if j == ""R"":
                j = ""B""
            if k == ""G"":
                k = ""B""
            if j == ""G"":
                j = ""B""
            row1n.append(k)
            row2n.append(j)
        print(""YES"" if row1n == row2n else ""NO"")

        pos += 3

    pos = 1
    for i in range(tc):
        n, row1, row2 = input_arr[pos:pos + 3]
        row1n, row2n = [], []
        for k,j in zip(row1, row2):
            if k == ""R"":
                k = ""B""
            if j"
"import sys

if __name__ == ""__main__"":
    input_arr = sys.stdin.read().split()
    tc = int(input_arr[0])
    pos = 1
    for i in range(tc):
        n, row1, row2 = input_arr[pos:pos + 3]
        row1n, row2n = [], []
        for k,j in zip(row1, row2):
            if k == ""G"":
                k = ""B""
            if {{completion}}:
                j = ""B""
            row1n.append(k)
            row2n.append(j)
        print(""YES"" if row1n == row2n else ""NO"")

        pos += 3

# '6 2 RG RB 4 GRBG GBGB 5 GGGGG BBBBB 7 BBBBBBB RRRRRRR 8 RGBRRGBR RGGRRBGR 1 G G'
","j == ""G""","j == ""G"":
                j = ""B""
            if k == ""B"":
                k = ""G""
            if j == ""B"":
                j = ""G""
            if k == ""R"":
                k = ""G""
            if j == ""R"":
                j = ""G""
            if k == ""G"":
                k = ""R""
            if j == ""G"":
                j = ""R""
            if k == ""B"":
                k = ""R""
            if j == ""B"":
                j = ""R""
            if k == ""R"":
                k = ""B""
            if j == ""R"":
                j = """
"import sys


if __name__ == ""__main__"":
    input_arr = list(map(int, sys.stdin.read().split()))
    n = input_arr[0]
    pos = 1
    for i in range(n):
        n, code = input_arr[pos:pos+2]
        code_str = str(code)
        result = []
        j = n-1
        while j >= 0:
            if j >= 2:
                sub = code_str[j-2:j+1]
                if {{completion}}:
                    result.append(chr(int(sub)//10 + 96))
                    j -= 3
                else:
                    result.append(chr(int(code_str[j])+96))
                    j -= 1
            else:
                result.append(chr(int(code_str[j]) + 96))
                j -= 1
        print("""".join(result[::-1]))
        pos += 2

# sys.stdin.read()
","sub[-1] == ""0""","sub[0].isdigit() and sub[1].isdigit():
                    result.append(chr(int(sub[0])+int(sub[1])+96))
                    j -= 3
                elif sub[0].isdigit():
                    result.append(chr(int(sub[0])+96))
                    j -= 1
                elif sub[1].isdigit():
                    result.append(chr(int(sub[1])+96))
                    j -= 1
                else:
                    result.append(chr(int(code_str[j])+96))
                    j -= 1
            elif j == 1 and code_str[j].isdigit():
                if code_str[j-1].isdigit():
                    result.append(chr(int(code_str[j-1]) + 96))
                    "
"from sys import stdin
from collections import deque
lst = list(map(int, stdin.read().split()))
_s = 0
def inp(n=1):
    global _s
    ret = lst[_s:_s + n]
    _s += n
    return ret
def inp1():
    return inp()[0]

t = inp1()
for _ in range(t):
  n = inp1()
  s = str(inp1())[::-1]
  alph = ""0abcdefghijklmnopqrstuvwxyz""
  d = deque()
  i = 0
  while i < n:
    if {{completion}}:
      d.appendleft(int(s[i + 1:i + 3][::-1]))
      i += 3
    else:
      d.appendleft(int(s[i]))
      i += 1
  ret = """"
  for i in d:
    ret += alph[i]
  print(ret)
","s[i] == ""0""",s[i + 1] in alph
"import sys


def calculate(x, y1, y2):
    x = int(x)
    y1 = int(y1)
    y2 = int(y2)
    diff1 = abs(x - 1)
    diff2 = abs(y1-y2) if y2 == 1 else abs(y1-y2)+y2-1
    if diff1 < diff2:
        return 1
    elif diff2 < diff1:
        return 2
    else:
        return 3


if __name__ == ""__main__"":
    for line in sys.stdin:
        input = line.split()
        if {{completion}}:
            print(calculate(input[0], input[1], input[2]))
",len(input) == 3,"input[0] == '1':
            print(calculate(input[1], input[2], input[3]))
        elif input[0] == '2':
            print(calculate(input[1], input[2], input[3]))
        elif input[0] == '3':
            print(calculate(input[1], input[2], input[3]))
        elif input[0] == '4':
            print(calculate(input[1], input[2], input[3]))
        elif input[0] == '5':
            print(calculate(input[1], input[2], input[3]))
        elif input[0] == '6':
            print(calculate(input[1], input[2], input[3]))
        elif input[0] == '7':
            print(calculate(input[1], input[2], input[3]))
        elif input[0] == '8':
            print(calculate(input[1], input[2], input[3]))
        elif input"
"# from __future__ import annotations

import csv
import datetime
import string
import sys
import time
from collections import defaultdict
from contextlib import contextmanager
from typing import List, Optional


def solve() -> None:
  s = next_token()
  t = next_token()
  ls = len(s)
  lt = len(t)
  is_start = [s[i:i + lt] == t for i in range(ls)]
  d: List[List[Optional[List[int]]]] = [[None for _ in range(j + 1)] for j in range(ls)]
  for ln in range(1, ls + 1):
    for j in range(ln - 1, ls):
      i = j - ln + 1
      for k in range(i, j + 1):
        if k + lt - 1 <= j and is_start[k]:
          l = (d[k - 1][i] if k - 1 >= i else None) or [0, 1]
          if l[0] == 0:
            r = (d[j][k + lt] if j >= k + lt else None) or [0, 1]
            tt = d[j][i]
            if tt is None or tt[0] > l[0] + r[0] + 1:
              tt = [l[0] + r[0] + 1, r[1]]
            elif {{completion}}:
              tt[1] = tt[1] + r[1]
            d[j][i] = tt
      if d[j][i]:
        d[j][i][1] %= 1000000007
  print(*(d[ls - 1][0] or [0, 1]))


def global_init() -> None:
  pass


RUN_N_TESTS_IN_PROD = True
PRINT_CASE_NUMBER = False
ASSERT_IN_PROD = False

LOG_TO_FILE = False
READ_FROM_CONSOLE_IN_DEBUG = False
WRITE_TO_CONSOLE_IN_DEBUG = True
TEST_TIMER = False

IS_DEBUG = ""DEBUG_MODE"" in sys.argv
__output_file = None
__input_file = None
__input_last_line = None


def run() -> None:
  global __input_file, __input_last_line, __output_file
  __output_file = sys.stdout if not IS_DEBUG or WRITE_TO_CONSOLE_IN_DEBUG else open(""../output.txt"", ""w"")
  try:
    __input_file = sys.stdin if not IS_DEBUG or READ_FROM_CONSOLE_IN_DEBUG else open(""../input.txt"")
    try:
      with timer(""total""):
        global_init()
        t = next_int() if RUN_N_TESTS_IN_PROD or IS_DEBUG else 1
        for i in range(t):
          if PRINT_CASE_NUMBER:
            fprint(f""Case #{i + 1}: "")
          if TEST_TIMER:
            with timer(f""test #{i + 1}""):
              solve()
          else:
            solve()
          if IS_DEBUG:
            __output_file.flush()
    finally:
      __input_last_line = None
      __input_file.close()
      __input_file = None
  finally:
    __output_file.flush()
    __output_file.close()


def fprint(*objects, **kwargs):
  print(*objects, end="""", file=__output_file, **kwargs)


def fprintln(*objects, **kwargs):
  print(*objects, file=__output_file, **kwargs)


def next_line() -> str:
  global __input_last_line
  __input_last_line = None
  return __input_file.readline()


def next_token() -> str:
  global __input_last_line
  while not __input_last_line:
    __input_last_line = __input_file.readline().split()[::-1]
  return __input_last_line.pop()


def next_int():
  return int(next_token())


def next_float():
  return float(next_token())


def next_int_array(n: int) -> List[int]:
  return [int(next_token()) for _ in range(n)]


if IS_DEBUG or ASSERT_IN_PROD:
  def assert_predicate(p: bool, message: str = """"):
    if not p:
      raise AssertionError(message)


  def assert_not_equal(unexpected, actual):
    if unexpected == actual:
      raise AssertionError(f""assert_not_equal: {unexpected} == {actual}"")


  def assert_equal(expected, actual):
    if expected != actual:
      raise AssertionError(f""assert_equal: {expected} != {actual}"")
else:
  def assert_predicate(p: bool, message: str = """"):
    pass


  def assert_not_equal(unexpected, actual):
    pass


  def assert_equal(expected, actual):
    pass

if IS_DEBUG:
  __log_file = open(f""../logs/py_solution_{int(time.time() * 1000)}.log"", ""w"") if LOG_TO_FILE else sys.stdout


  def log(*args, **kwargs):
    print(datetime.datetime.now(), ""-"", *args, **kwargs, flush=True, file=__log_file)


  @contextmanager
  def timer(label: str):
    start_time = time.time()
    try:
      yield
    finally:
      log(f""Timer[{label}]: {time.time() - start_time:.6f}s"")
else:
  def log(*args, **kwargs):
    pass


  @contextmanager
  def timer(label: str):
    yield

if __name__ == ""__main__"":
  run()
",tt[0] == l[0] + r[0] + 1,"tt[0] > l[0] + r[1] + 1:
              tt = [l[0] + r[1] + 1, r[1]]
            else:
              tt[0] = tt[0] + l[0] + r[1] + 1
            if l[0] == 0:
              tt[1] = tt[1] + r[1]
            else:
              tt[1] = tt[1] + r[1] + 1
            d[k][i] = tt
          else:
            r = (d[k][j - ln] if j - ln >= k else None) or [0, 1]
            tt = d[k][i]
            if tt is None or tt[0] > l[0] + r[1] + 1:
              tt = [l[0] + r[1] + 1, r[1]]
            elif tt[0] > l[0] + r[1] + 1:
              tt = [l[0] + r[1] + 1, r[1]]"
"# from __future__ import annotations

import csv
import datetime
import string
import sys
import time
from collections import defaultdict
from contextlib import contextmanager
from typing import List, Optional


def solve() -> None:
  s = next_token()
  t = next_token()
  ls = len(s)
  lt = len(t)
  is_start = [s[i:i + lt] == t for i in range(ls)]
  d: List[List[Optional[List[int]]]] = [[None for _ in range(j + 1)] for j in range(ls)]
  for ln in range(1, ls + 1):
    for j in range(ln - 1, ls):
      i = j - ln + 1
      for k in range(i, j + 1):
        if k + lt - 1 <= j and is_start[k]:
          l = (d[k - 1][i] if k - 1 >= i else None) or [0, 1]
          if l[0] == 0:
            r = (d[j][k + lt] if j >= k + lt else None) or [0, 1]
            tt = d[j][i]
            if {{completion}}:
              tt = [l[0] + r[0] + 1, r[1]]
            elif tt[0] == l[0] + r[0] + 1:
              tt[1] = tt[1] + r[1]
            d[j][i] = tt
      if d[j][i]:
        d[j][i][1] %= 1000000007
  print(*(d[ls - 1][0] or [0, 1]))


def global_init() -> None:
  pass


RUN_N_TESTS_IN_PROD = True
PRINT_CASE_NUMBER = False
ASSERT_IN_PROD = False

LOG_TO_FILE = False
READ_FROM_CONSOLE_IN_DEBUG = False
WRITE_TO_CONSOLE_IN_DEBUG = True
TEST_TIMER = False

IS_DEBUG = ""DEBUG_MODE"" in sys.argv
__output_file = None
__input_file = None
__input_last_line = None


def run() -> None:
  global __input_file, __input_last_line, __output_file
  __output_file = sys.stdout if not IS_DEBUG or WRITE_TO_CONSOLE_IN_DEBUG else open(""../output.txt"", ""w"")
  try:
    __input_file = sys.stdin if not IS_DEBUG or READ_FROM_CONSOLE_IN_DEBUG else open(""../input.txt"")
    try:
      with timer(""total""):
        global_init()
        t = next_int() if RUN_N_TESTS_IN_PROD or IS_DEBUG else 1
        for i in range(t):
          if PRINT_CASE_NUMBER:
            fprint(f""Case #{i + 1}: "")
          if TEST_TIMER:
            with timer(f""test #{i + 1}""):
              solve()
          else:
            solve()
          if IS_DEBUG:
            __output_file.flush()
    finally:
      __input_last_line = None
      __input_file.close()
      __input_file = None
  finally:
    __output_file.flush()
    __output_file.close()


def fprint(*objects, **kwargs):
  print(*objects, end="""", file=__output_file, **kwargs)


def fprintln(*objects, **kwargs):
  print(*objects, file=__output_file, **kwargs)


def next_line() -> str:
  global __input_last_line
  __input_last_line = None
  return __input_file.readline()


def next_token() -> str:
  global __input_last_line
  while not __input_last_line:
    __input_last_line = __input_file.readline().split()[::-1]
  return __input_last_line.pop()


def next_int():
  return int(next_token())


def next_float():
  return float(next_token())


def next_int_array(n: int) -> List[int]:
  return [int(next_token()) for _ in range(n)]


if IS_DEBUG or ASSERT_IN_PROD:
  def assert_predicate(p: bool, message: str = """"):
    if not p:
      raise AssertionError(message)


  def assert_not_equal(unexpected, actual):
    if unexpected == actual:
      raise AssertionError(f""assert_not_equal: {unexpected} == {actual}"")


  def assert_equal(expected, actual):
    if expected != actual:
      raise AssertionError(f""assert_equal: {expected} != {actual}"")
else:
  def assert_predicate(p: bool, message: str = """"):
    pass


  def assert_not_equal(unexpected, actual):
    pass


  def assert_equal(expected, actual):
    pass

if IS_DEBUG:
  __log_file = open(f""../logs/py_solution_{int(time.time() * 1000)}.log"", ""w"") if LOG_TO_FILE else sys.stdout


  def log(*args, **kwargs):
    print(datetime.datetime.now(), ""-"", *args, **kwargs, flush=True, file=__log_file)


  @contextmanager
  def timer(label: str):
    start_time = time.time()
    try:
      yield
    finally:
      log(f""Timer[{label}]: {time.time() - start_time:.6f}s"")
else:
  def log(*args, **kwargs):
    pass


  @contextmanager
  def timer(label: str):
    yield

if __name__ == ""__main__"":
  run()
",tt is None or tt[0] > l[0] + r[0] + 1,tt[1] == r[1]
