eval_prompt,ground_truth,model_output
"import sys
from heapq import heappushpop, heappush
from itertools import accumulate


# def input():
#     return sys.stdin.readline()


for _ in range(int(input())):
    n, k = map(int, input().split())
    a = [int(x) for x in input().split()]
    s = list(accumulate(sorted(a), initial=0))
    l, r = s[(k+1)//2]-1, s[k]-s[k//2]+1
    while l < r:
        m = (l+r) >> 1
        left = [0]*(n+1)
        hp = []
        t = 0
        for i in range(n):
            val = a[i]
            if t + val <= m:
                heappush(hp, -val)
                t += val
            elif len(hp) and -hp[0] > val:
                {{completion}}
            left[i+1] = len(hp)
        hp = []
        t = 0
        for i in range(n-1, -1, -1):
            val = a[i]
            if t + val <= m:
                heappush(hp, -val)
                t += val
            elif len(hp) and -hp[0] > val:
                t += hp[0]
                t += val
                heappushpop(hp, -val)
            if len(hp) + left[i] >= k:
                r = m
                break
        else:
            l = m + 1
    print(r)
","t += hp[0]
                t += val
                heappushpop(hp, -val)","t += hp[0]
                t += val
                heappushpop(hp, -val)
            if len(hp) + left[i] >= k:
                r = m
                break
        else:
            l = m + 1
    print(r)
""""""
import sys
from heapq import heappushpop, heappush
from itertools import accumulate


def input():
    return sys.stdin.readline()


for _ in range(int(input())):
    n, k = map(int, input().split())
    a = [int(x) for x in input().split()]
    s = list(accumulate(sorted(a), initial=0))
    l, r = s[(k+1)//2]-1, s[k]-s[k//2]+1
    while l < r:"
"from bisect import bisect_left, bisect_right
from collections import Counter, deque
from functools import lru_cache
from math import factorial, comb, sqrt, gcd, lcm, log2
from copy import deepcopy
import heapq

from sys import stdin, stdout


input = stdin.readline


def main():
    t = int(input())
    for _ in range(t):
        n, k = map(int, input().split())
        L = list(map(int, input().split()))
        sorted_L = sorted(L)
        pre = [0]
        for i in range(n):
            pre.append(pre[-1] + sorted_L[i])
        left = pre[(k + 1) // 2]
        right = pre[k] - pre[k // 2]
        while left < right:
            middle = (left + right) // 2

            left_L = [0] * (n + 1)
            stack = []
            sum_value = 0
            for i in range(n):
                num = L[i]
                if sum_value + num <= middle:
                    heapq.heappush(stack, -num)
                    sum_value += num
                elif len(stack) > 0 and -num > stack[0]:
                    {{completion}}

                left_L[i + 1] = len(stack)
            # print(middle, left_L)
            # right = [0] * n
            stack = []
            stack_len = 0
            sum_value = 0
            for i in range(n - 1, -1, -1):
                num = L[i]
                if sum_value + num <= middle:
                    heapq.heappush(stack, -num)
                    sum_value += num
                elif len(stack) > 0 and -num > stack[0]:
                    sum_value += num + stack[0]
                    heapq.heapreplace(stack, -num)
                # print(middle, i, stack_len, stack)
                if len(stack) + left_L[i] >= k:
                    right = middle
                    break

            else:
                left = middle + 1

        print(left)


if __name__ == ""__main__"":
    main()
","sum_value += num + stack[0]
                    heapq.heapreplace(stack, -num)","sum_value += num + stack[0]
                    heapq.heapreplace(stack, -num)
                left_L[i + 1] = left_L[i] + stack_len + stack[-1]"
"import random
import sys
from math import gcd, lcm, sqrt, isqrt, perm
from collections import Counter, defaultdict, deque
from functools import lru_cache, reduce, cmp_to_key
from itertools import accumulate, combinations, permutations
from heapq import nsmallest, nlargest, heappushpop, heapify, heappop, heappush
from copy import deepcopy
from bisect import bisect_left, bisect_right
from string import ascii_lowercase, ascii_uppercase
inf = float('inf')
MOD = 10**9+7
input = lambda: sys.stdin.readline().strip()
I = lambda: input()
II = lambda: int(input())
MII = lambda: map(int, input().split())
LI = lambda: list(input().split())
LII = lambda: list(map(int, input().split()))
GMI = lambda: map(lambda x: int(x) - 1, input().split())
LGMI = lambda: list(map(lambda x: int(x) - 1, input().split()))

def solve():
    n, k = MII()
    a = LII()
    def check(v):
        pre = [0] * (n+1)
        cur, h = 0, []
        for i in range(n):
            x = a[i]
            if cur+x <= v:
                heappush(h, -x)
                cur += x
            elif h and -h[0] > x:
                {{completion}}
            pre[i+1] = len(h)

        cur, h = 0, []
        for i in range(n-1, -1, -1):
            x = a[i]
            if cur+x <= v:
                heappush(h, -x)
                cur += x
            elif h and -h[0] > x:
                cur -= -h[0]
                cur += x
                heappushpop(h, -x)
            if len(h)+pre[i] >= k:
                return True
        return False

    s = list(accumulate(sorted(a), initial=0))
    left, right = s[(k+1)//2]-1, s[k]-s[k//2]+1
    while left+1 != right:
        mid = (left+right)//2
        if check(mid):
            right = mid
        else:
            left = mid
    print(right)

    return

T = II()
for _ in range(T):
    solve()
","cur -= -h[0]
                cur += x
                heappushpop(h, -x)","cur -= -h[0]
                cur += x
                heappushpop(h, -x)
            if len(h)+pre[i] >= k:
                return True
        return False

    s = list(accumulate(sorted(a), initial=0))
    left, right = s[(k+1)//2]-1, s[k]-s[k//2]+1
    while left+1 != right:
        mid = (left+right)//2
        if check(mid):
            right = mid
        else:
            left = mid
    print(right)

    return

def solve1():
    n, k = MII()
    a = LII()
    def check(v):
        pre = [0] * (n+1)
        for i in range(n):
            x = a[i]
"
"import sys
input = sys.stdin.readline

def solve():
    A, B, C, k = map(int, input().split())
    
    al = 10 ** (A - 1)
    ah = 10 ** A - 1
    bl = 10 ** (B - 1)
    bh = 10 ** B - 1
    cl = 10 ** (C - 1)
    ch = 10 ** C - 1
    
    if ch < al + bl or cl > ah + bh:
        return -1

    for a in range(al, ah + 1):
        low = max(cl - a, bl)
        high = min(ch - a, bh)
        x = max(0, high - low + 1)
        if k - x > 0:
            k -= x
        else:
            {{completion}}
    
    return -1


T = int(input())
out = [solve() for _ in range(T)]
print(""\n"".join(map(str, out)))","b = low + k - 1
            return f""{a} + {b} = {a + b}""","k += 1
            break
    
    return str(k) + "" + "" + str(cl - k) + "" + "" + str(ch - k) + "" = "" + str(al)"
"import sys

R = sys.stdin.readline
inf = int(1e18)
mod = int(1e9) + 7


def get_int() -> int:
    return int(R())


def get_str() -> str:
    return R().strip()


def get_int_list() -> list:
    return list(map(int, R().strip().split(' ')))


def init_matrix(n_, m_, value_=0) -> list:
    return [[value_] * m_ for _ in range(n_)]


def solve():
    a, b, c, k = get_int_list()

    va, var = 10 ** (a - 1), 10 ** a - 1
    vb, vbr = 10 ** (b - 1), 10 ** b - 1
    vc, vcr = 10 ** (c - 1), 10 ** c - 1

    for i in range(va, var + 1):
        le = max(vc - i, vb)
        ri = min(vcr - i, vbr)

        cnt = max(ri - le + 1, 0)

        if k > cnt:
            k -= cnt
        else:
            {{completion}}

    print(-1)


for _ in range(get_int()):
    solve()
","print(f'{i} + {le + k - 1} = {i + le + k - 1}')
            return","ans = str(i + 1) + str(b + 1) + str(c + 1)
            print(ans)
            return"
"import sys 
input = sys.stdin.buffer.readline 



def process(A, B, C, K):
    L = []
    min_c = 10**(C-1)
    max_c = 10**C-1 
    min_b = 10**(B-1)
    max_b = 10**B-1 
    K0 = 0 
    for a in range(10**(A-1), 10**A):
        l, r = max(min_c-a, min_b), min(max_c-a, max_b)
        if l <= r:
            if K0+(r-l+1) >= K:
                b = K-K0+l-1 
                c = a+b 
                sys.stdout.write(f'{a} + {b} = {c}\n')
                return 
            else:
                {{completion}}
    sys.stdout.write('-1\n')
    return
        
        
        
        
    
    
    
T = int(input())
for i in range(T):
    A, B, C, K = [int(x) for x in input().split()]
    process(A, B, C, K)",K0+=(r-l+1),"K0 += (r-l+1)
                L.append(a)
                
    if len(L) < K:
        sys.stdout.write('-1\n')
        return
    
    L.sort()
    sys.stdout.write(str(L[K])+'\n')
    return
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    "
"import sys

input = sys.stdin.buffer.readline

MOD = 10**9+7

for _ in range(int(input())):
    n, m, k = map(int, input().split())
    a = list(map(int, input().split()))

    ans = 0

    # COMPLEMENTARY counting!
    m_choose_len_sub = 1
    for len_sub in range(n):
        {{completion}}

    ans = (pow(k, m, MOD) - ans) % MOD

    print(ans)


","ans = (ans + m_choose_len_sub * pow(k-1, m-len_sub, MOD)) % MOD

        m_choose_len_sub = m_choose_len_sub * (m-len_sub) % MOD
        m_choose_len_sub = m_choose_len_sub * pow(len_sub+1, -1, MOD) % MOD","len_sub = len_sub + 1
        m_choose_len_sub = m_choose_len_sub * (len_sub + 1)

    for j in range(1, k + 1):
        ans = ans + (m_choose_len_sub - 1) * (j - 1)
        ans = ans % MOD

    print(ans)


for _ in range(int(input())):
    n, m, k = map(int, input().split())
    a = list(map(int, input().split()))

    ans = 0

    m_choose_len_sub = 1
    for len_sub in range(n):
        len_sub = len_sub + 1
        m_choose_len_sub = m_choose_len_sub * (len_sub + 1)

    for j in range(1, k"
"import sys

# sys.setrecursionlimit(10000)


def input_general():
    return sys.stdin.readline().rstrip('\r\n')


def input_num():
    return int(sys.stdin.readline().rstrip(""\r\n""))


def input_multi(x=int):
    return map(x, sys.stdin.readline().rstrip(""\r\n"").split())


def input_list(x=int):
    return list(input_multi(x))


def power(p, x, e):
    base = x
    answer = 1
    while e:
        if e & 1:
            {{completion}}

        base = (base * base) % p
        e >>= 1

    return answer


def inv(p, x):
    return power(p, x, p - 2)


def main():
    n, m, k = input_multi()
    P = 1000000007
    nums = input_list()

    answer = power(P, k, m) - power(P, (k - 1), m)
    # print(answer)
    fact = 1
    for i in range(1, n):
        fact = (fact * (m + 1 - i) * inv(P, i)) % P
        answer = (answer - fact * power(P, (k - 1), (m - i))) % P
        # print(answer, fact)

    print(answer % P)


if __name__ == ""__main__"":
    cases = input_num()

    for _ in range(cases):
        main()
",answer = (answer * base) % p,"answer *= base
        e >>= 1"
"import sys
input = sys.stdin.readline
from collections import deque
from bisect import bisect_left, bisect_right
from heapq import *
#from math import *
mod = 1000000007

for _ in range(int(input())):
    
    n, m, k = map(int, input().split())
    arr = list(map(int, input().split()))
    if k == 1:
        {{completion}}
    ans = pow(k, m, mod) 
    c = pow(k-1, m, mod)
    r = m
    u = 1
    for i in range(1, n+1):
        ans -= c
        ans %= mod
        c *= r
        c %= mod
        c *= pow(k-1, -1, mod)
        c %= mod
        c *= pow(u, -1, mod)
        c %= mod
        r -= 1
        u += 1
    print(ans)
    
","print(1)
        continue","ans = 1
        for i in range(1, n+1):
            ans *= i
            ans %= mod
        print(ans)
        continue
    
    arr = deque(arr)
    arr.rotate(-1)
    
    ans = 1
    
    for i in range(1, n+1):
        ans *= i
        ans %= mod
    
    ans *= k
    ans %= mod
    
    ans *= pow(k-1, m, mod)
    ans %= mod
    
    ans *= pow(k-1, n, mod)
    ans %= mod
    
    ans *= pow(k-1, n, mod)"
"from sys import stdin
from math import ceil
def inp(): return stdin.readline().rstrip(""\r\n"")


for _ in range(int(inp())):
    n = int(inp())
    l = [int(x) for x in inp().split()]
    flag = 0
    c = 1
    p = l[0]
    for i in l:
        if i < p:
            if flag != -1:
                c += 1
                flag = -1
        elif i > p:
            if flag != 1:
                {{completion}}
        p = i
        #print(i,c,p,flag)
    print(c)






","c += 1
                flag = 1","c += 1
                flag = 1
        else:
            flag = 0
            c += 1"
