eval_prompt,ground_truth,model_output
"import sys
input = sys.stdin.readline


for _ in range(int(input())):
    n = int(input())
    w = list(map(int, input().split()))
    d = [0]*(n+1)
    for i in range(n-1, -1, -1):
        a = w[i] + i + 1
        if a > n:
            d[i] = d[i+1] + 1
        else:
            {{completion}}
    print(d[0])
","d[i] = min(d[i+1]+1, d[a])",continue
"import sys
input=sys.stdin.buffer.readline
def rl():
    return list(map(int,input().split()))
def ri():
    return int(input())
def rs():
    return input()
def rm():
    return map(int,input().split())

def main():
    n=ri()
    a=rl()
    dp=[n]*(n+1);dp[-1]=0
    for i in range(n-1,-1,-1):
        if i+a[i]+1<n+1: {{completion}}
        dp[i]=min(dp[i],1+dp[i+1])
    return dp[0]

t=ri()
for i in range(t):
    print(main())",dp[i]=dp[i+a[i]+1],continue
"import sys;input=sys.stdin.readline
T, = map(int, input().split())
for _ in range(T):
    N, = map(int, input().split())
    X = list(map(int, input().split()))
    dp = [0]*(N+1)
    for i in range(N-1,-1,-1):
        dp[i] = dp[i+1]+1
        if i+X[i]+1 > N:
            {{completion}}
        dp[i] = min(dp[i], dp[i+X[i]+1])
    print(dp[0])

",continue,dp[i]=dp[i+X[i]+1]
"import sys
input = sys.stdin.readline

t = int(input())
for _ in range(t):
    n = int(input())
    m = [input().rstrip() for i in range(n)]
    answer = 0
    for i in range(n//2):
        for j in range(i, n - i - 1):
            arr = [m[j][i], m[i][n - j - 1], m[n-i-1][j], m[n-1-j][n - 1 - i]]
            arr.sort()
            for l in arr:
                {{completion}}
    print(answer)",answer += ord(arr[3]) - ord(l),ans += c-e
"def solve(n, A):
    ans = 0
    for i in range(n // 2):
        for j in range(n // 2):
            M = [ord(A[i][j]), ord(A[n - 1 - j][i]), ord(A[n - 1 - i][n - 1 - j]), ord(A[j][n - 1 - i])]
            c = max(M)
            for e in M:
                {{completion}}
    return ans

def main():
    t = int(input())
    for _ in range(t):
        n = int(input())
        A = [input() for _ in range(n)]
        print(solve(n, A))

if __name__ == ""__main__"":
    main()

",ans += c-e,answer += c - e
"#sys.stdin.readline().strip()
#sys.stdout.write(str()+""\n"")
#sys.stdout.write(""Yes\n"")

import math
import sys


S = []

for lol in range(int(sys.stdin.readline().strip())):
	n=int(sys.stdin.readline().strip())
	A=[]
	for _ in range(n):
		A.append(sys.stdin.readline().strip())
    
	ope = 0
    
	for i in range(n//2):
		for j in range(n//2):
			{{completion}}
	S.append(str(ope))
    
sys.stdout.write(""\n"".join(S))



    
    
","a, b, c, d = ord(A[i][j]), ord(A[j][-i-1]), ord(A[-i-1][-j-1]), ord(A[-1-j][i])
			ope += 4*max([a,b,c,d])-(a+b+c+d)",answer += ord(arr[3]) - ord(l)
"import sys

input = sys.stdin.readline
mod = 998244353
for _ in range(int(input())):
    n = list(input())
    ans = 1
    total = 0
    temp = 1
    now = '2'
    for i in range(len(n)):
        if n[i] != now:
            ans *= temp
            temp = 1
            now = n[i]
        else:
            {{completion}}
        ans %= 998244353
    ans *= temp
    print(total, ans)
","temp += 1
            total += 1
            ans *= total","total += 1
temp += 1"
"T=int(input())
mod=998244353
import sys

while T>0:
    T-=1

    s=sys.stdin.readline().rstrip()
    flag=-1
    ans1=0
    bt=0
    ans2=1
    for i in range(len(s)):
        if flag!=int(s[i]):
            flag=int(s[i])
            ans1+=bt
            ans2*=(bt+1)
            ans2%=mod
            bt=0
        else:
            {{completion}}
    ans1+=bt
    ans2*=(bt+1)
    ans2%=mod
    ans3=1
    for i in range(1,ans1+1):
        ans3*=i
        ans3%=mod
    ans=ans3*ans2
    ans%=mod
    sys.stdout.write(str(ans1)+' '+str(ans)+'\n')



",bt+=1,"bt+=1
ans1+=bt
ans2*=(bt+1)
ans2%=mod"
"import sys
import math
input = sys.stdin.readline

t = int(input())
for __ in range(t):
    s = input()
    ans = 1
    count = 1
    segs = 1
    look = s[0]
    for i in range(1, len(s)):
        if s[i] == look:
            count += 1
        else:
            {{completion}}
    if count > 1:
        segs += 1
        ans *= count
        ans %= 998244353
    for i in range(1, len(s) - segs + 1):
        ans *= i
        ans %= 998244353
    print(str(len(s) - segs) + "" "" + str(ans % 998244353))","segs += 1
            ans *= count
            ans %= 998244353
            count = 1
            look = s[i]","count = 1
            segs += 1
            ans *= count
            ans %= 998244353"
"n = int(input())
score = [[0] * 10 for _ in range(10)]
for i in range(10):
  for j in range(10):
    score[i][j] = min(i, j, 9 - i, 9 - j) + 1
def func(i, nums):
  res = 0
  for j in range(10):
    if nums[j] == 'X':
      {{completion}}
  return res
for _ in range(n):
  res = 0
  for i in range(10):
    nums = input()
    res += func(i, nums)
  print(res)
	 	  	  	  	  	  	 			 	      	",res += score[i][j],score += (x + 1)
"N = int(input())
for i in range(N):
    A = []
    for _ in range(10):
        A.append(input())
    score = 0
    for x in range(5):
        for y in range(x, 9 - x):
            if A[x][y] == ""X"":
                {{completion}}
            if A[y][9-x] == ""X"":
                score += (x + 1)
            if A[9-y][x] == ""X"":
                score += (x + 1)
            if A[9-x][9-y] == ""X"":
                score += (x + 1)
    print(score)
        
",score += (x + 1),score += score[i][j]
"def solve():
    matrix = [list(input()) for _ in range(10)]
    points = 0
    i, j = 0, 9
    while i < j:
        movei = movej = i
        while movej < j:
            {{completion}}
        while movei < j:
            points += (matrix[movei][movej] == ""X"") * (i + 1)
            movei += 1
        while movej > i:
            points += (matrix[movei][movej] == ""X"") * (i + 1)
            movej -= 1
        while movei > i:
            points += (matrix[movei][movej] == ""X"") * (i + 1)
            movei -= 1
        i += 1
        j -= 1
    print(points)


def main():
    t = 1
    t = int(input())
    for _ in range(t):
        solve()


if __name__ == ""__main__"":
    # Talk is cheap. Show me the code. — Linus Torvalds
    main()
","points += (matrix[movei][movej] == ""X"") * (i + 1)
            movej += 1",score += (x + 1)
"import sys

R = lambda:map(int, sys.stdin.readline().rstrip().split())

def solve():
    n, m = R()
    lstA = list(R()) + [1]
    lstB = list(R())
    lstA.sort()
    lstB.sort()
    #print(lstA)
    #print(lstB)
    i = 0
    j = n - 1
    k = 0
    ans = 0
    while i <= j:
        #print(i, j, k)
        if lstA[k] >= lstB[i]:
            i += 1
            j -= 1
            ans += 1
        else:
            {{completion}}
    while k <= j:
        #print(i, j, k)
        if lstA[k] >= lstB[i]:
            i += 1
            j -= 1
            ans += 1
        else:
            k += 1
            i += 1
    print(ans)

t ,= R()
for _ in range(t):
    solve()
","k += 1
            i += 1",j += 1
"# ﷽
import sys
input = lambda: sys.stdin.readline().strip()
def inlst():return [int(i) for i in input().split()]
oo=float('inf')

def solve():
    n,m=inlst()
    a=[1]+sorted(inlst())
    b=sorted(inlst())
    i=0
    for j in range(n):
        if a[i]<b[j]:{{completion}}
    

     
    print(n-i)

    

def main():
    for i in range(int(input())):
        solve()


if __name__ == ""__main__"":
    main()
",i+=1,i+=1
"for i in range(int(input())):
    n, k = map(int, input().split())
    s = input()
    count = 0
    i = 0
    while i < n:
        if s[i] == 'B':
            i += k
            count += 1
        else:
            {{completion}}
    print(count)",i += 1,i += 1
"def solve(s, n, k):
    cnt, i = 0, 0
    while i < n:
        if s[i] == ""B"":
            cnt += 1
            i += k
        else:
            {{completion}}
    return cnt

def main():
    ans = []
    t = int(input())
    for _ in range(t):
        n, k = input().split()
        n, k = int(n), int(k)
        s = input().strip()
        ans.append(solve(s, n, k))
    for i in ans:
        print(i)

if __name__ == ""__main__"":
    main()",i += 1,x-=1
"for _ in range(int(input())):
	n,k=[int(i) for i in input().split()]
	s=input()
	a=0
	x=n-1
	while x>=0:
		if s[x]=='B':
			a+=1
			x-=k
		else:
			{{completion}}
	print(a)",x-=1,x-=1
"
for s in[*open(0)][1:]:{{completion}}","a,b,c=sorted(map(int,s.split()));print('YNEOS'[b/a+c/a>5or
b%a+c%a>0::2])","a,b,c=sorted(map(int,s.split()));print('YNEOS'[b/a+c/a>5or
b%a+c%a>0::2])"
for s in[*open(0)][1:]:{{completion}},"a,b,c=sorted(map(int,s.split()));print('YNEOS'[b/a+c/a>5or
b%a+c%a>0::2])","a,b,c=sorted(map(int,s.split()));print('YNEOS'[b/a+c/a>5or
b%a+c%a>0::2])"
"import sys
input = sys.stdin.readline

def readList():
    return list(map(int, input().split()))
def readInt():
    return int(input())
def readInts():
    return map(int, input().split())
def readStr():
    return input().strip()

# BF, EC, DB, CC, CL
def solve():
    n, k = readInts()
    arr = readList()
    freq = [0] * k
    for v in arr:
        freq[v % k] += 1
    if freq[0]:
        return 0
    elif k == 4:
        if freq[2] >= 2:
            return 0
        elif freq[2] == freq[3] == 0:
            return 2
        else:
            return 1
    else:
        for i in range(k-1, 0, -1):
            if freq[i]:
                {{completion}}
    return

for _ in range(int(input())):
    print(solve())",return k-i,"i = min(i,1)"
"import sys ; input = sys.stdin.buffer.readline

for _ in range(int(input())):

    n,k = map(int,input().split())
    li = list(map(int,input().split()))
    r = [0 for _ in range(k)]

    for i in range(n): x = (-li[i])%k ; r[x] += 1

    if k != 4:
        i = 0
        while r[i] == 0: i += 1
        print(i)
    else:
        i = 0
        while r[i] == 0:
            i += 1
        if r[2] >= 2: i = min(i,0)
        elif r[2] == 1 and r[3] >= 1: {{completion}}
        elif r[2] == 0 and r[3] >= 2: i = min(i,2) 
        print(i)","i = min(i,1)",return k-i
"# OM SHRI GANESHAY NAMAH    
# HARE KRISHNA

import sys
from os import path
# from math import log2, floor, ceil, sqrt, pow, gcd
# from random import random, randint, shuffle, choice
from collections import Counter, defaultdict, deque
# from itertools import permutations, combinations
# from functools import reduce
# from heapq import heapify, heappop, heappush, heapreplace
# from bisect import bisect_left, bisect_right

def get_str(): return sys.stdin.readline().strip()
def get_int(): return int(get_str())
def get_arr(): return list(map(int, get_str().split()))

if path.exists('input.txt'):
    sys.stdin = open('input.txt', 'r')
    sys.stdout = open('output.txt', 'w')

sys.setrecursionlimit(10**6)
MOD, MOD2, INF = 10**9 + 7, 998244353, 10**18

def solve():
    n, k = get_arr()
    a = [i % k for i in get_arr()]
    if 0 in a:
    	print(0)
    	return
    mx = max(a)
    ans = k - mx
    if k == 4:
    	cnt2 = a.count(2)
    	if cnt2 >= 2:
    		ans = 0
    	elif cnt2 == 1:
    		{{completion}}
    	else:
    		ans = min(ans, 2)
    print(ans)

tc = 1
tc = get_int()

for _ in range(tc):
    # print(f'Case #{i+1}:', end=' ')
    solve()",ans = 1,"i = min(i,1)"
"import sys
def solve():
    input = sys.stdin.readline
    t = int(input())
    for _ in range(t):
        s = input().rstrip()
        pos = int(input())
        n = len(s)
        arr = ['']
        flag = False
        for i, c in enumerate(s):
            while arr[-1] > c:
                if pos <= n:
                    if pos < len(arr):
                        print(arr[pos], end='')
                    else:
                        {{completion}}
                    flag = True
                    break
                pos -= n
                n -= 1
                arr.pop()
            if flag:
                break
            arr.append(c)
        if not flag:
            while pos > n:
                pos -= n
                n -= 1
            print(arr[pos], end='')

solve()","print(s[i+pos-len(arr)], end='')",arr.pop(); break
"import sys
def input()   : return sys.stdin.readline().strip()
def getints() : return map(int,sys.stdin.readline().strip().split())

from math import sqrt

p = []
for _ in range(int(input())):
    s = input()
    n = int(input())
    tack = [0]
    
    a = [0]*len(s)
    t = 1
    for i in range(1,len(s)):
        while tack:
            x = tack.pop()      
            if s[i] < s[x]:
                a[x] = t
                t += 1
            else: {{completion}}
        tack.append(i)
            
    for i in range(len(s)-1,-1,-1):
        if a[i] == 0: a[i] = t; t+= 1

    u = ((len(s)*(len(s)+1))//2-n)
    t = (-1+int(sqrt(1+8*u)))//2
    while (t*(t+1)) > 2*u: t -= 1
    
    ans = t - u + (t*(t+1))//2
    for i in range(len(s)):
        if a[i] > len(s)-(t+1):
            if ans == 0: p.append(s[i]); break
            else: ans -= 1
print(''.join(p))",tack.append(x); break,"print(s[i+pos-len(arr)], end='')"
"for s in[*open(0)][2::2]:
 i=0
 for x in s.split():{{completion}}
 print(i)",i+=1;i+=i==int(x),i+=1
"for _ in range(int(input())):
	n,b = int(input()) ,0
	for x in [int(x) for x in input().split()]:
		b+=1
		if x == b: {{completion}}
	print(b)
	",b+=1,b+=1
"t=int(input())
for q in range(t):
    n=int(input())
    a=list(map(int,input().split(' ')))
    c=0
    for i in range(len(a)):
        c+=1
        if(a[i]==c):
            {{completion}}
    print(c)
        ",c+=1,c+=1
"for s in[*open(0)][1:]:
 x,k=map(int,s.split())
 while sum(map(int,(str(x))))%k:{{completion}}
 print(x)",x+=1,"s += t % 10
        t //= 10"
"l = []
def somme(t):
    s = 0
    while t != 0:
        {{completion}}
    return s  
for _ in range(int(input())):
    x, k = map(int, input().split()) 
    while somme(x) % k !=0 :   
            x+=1
    l.append(x)    
print(*l)","s += t % 10
        t //= 10","s+=t%10
               t=t//10"
"L=[]
def somme(t):
           s=0
           while t!= 0:
               {{completion}}
           return s  
for _ in range(int(input())):
     x,k=map(int,input().split())
     while somme(x) % k !=0 :   
            x+=1
     L.append(x)    
print(*L)   

        
         
             
         
         ","s+=t%10
               t=t//10","s+=t%10
               t=t//10"
"from collections import Counter
from sys import stdin
input = stdin.readline
for _ in range(int(input())):
    n, k = map(int, input().split())
    o = 0
    for x in Counter(input().strip()).values():
        if x % 2:
            {{completion}}
    print(""NO"" if o > k + 1 else ""YES"")",o += 1,o += 1
"import sys
input = sys.stdin.readline

def readList():
    return list(map(int, input().split()))
def readInt():
    return int(input())
def readInts():
    return map(int, input().split())
def readStr():
    return input().strip()

# BF, EC, DB, CC, CL
def solve():
    n, k = readInts()
    s = readStr()
    freq = [0] * 26
    for c in s:
        {{completion}}
    cnt = -1
    for i in range(26):
        cnt += freq[i] % 2
    return ""YES"" if cnt <= k else ""NO""

for _ in range(int(input())):
    print(solve())","freq[ord(c)-ord(""a"")] += 1",freq[ord(c) - ord('a')] += 1
"t = int(input())
output = []
for _ in range(t):
    n, k = map(int, input().split())
    s =  input()
    counter = {}
    for i in range(n):
        counter[s[i]] = counter.get(s[i], 0) + 1
    
    huh = 0
    for i in counter:
        huh += 1 if counter[i] % 2 != 0 else 0
    
    ##
    if k >= huh - 1 or huh <= 1:

        output.append(""YES"")
    else:
        {{completion}}
print(""\n"".join(output))
    
    
","output.append(""NO"")","output.append(""NO"")"
"for s in[*open(0)][2::2]:
 i=j=t=0;r=[-1]*(len(s)-1)
 for b in s[-2::-1]:
  i+=1
  if'1'>b:{{completion}}
 print(*r)",j+=1;t+=i-j;r[j-1]=t,j+=1
"import sys
input = sys.stdin.readline

for _ in range(int(input())):
    n = int(input())
    s = input()[:-1]
    d, a, b = [], 0, 0
    for i in range(n-1, -1, -1):
        if s[i] == '0':
            b += a
            d.append(b)
        else:
            {{completion}}
    print(' '.join(map(str, d)), '-1 '*(n-len(d)))",a += 1,"a, b = 0, 0
for i in range(n-1, -1, -1):
    if s[i] == '0':
        b += a
        d.append(b)
    else:
        a += 1"
"for _ in range(int(input())):{{completion}}
  			    	 	  	    				 					 	","print('no'if input() in ['cab', 'bca'] else'yes')",print('NO')
"n = int(input())
for i in range(n):
    s = input()
    if s[0] == 'a' or s[1] == 'b' or s[2] == 'c':
        print('YES')
    else:
        {{completion}}
",print('NO'),"print('no'if input() in ['cab', 'bca'] else'yes')"
"for _ in range(int(input())):
    if input() in [""abc"", ""acb"", ""cba"", ""bac""]:
        {{completion}}
    print(""No"")
","print(""Yes"")
        continue","print('no'if input() in ['cab', 'bca'] else'yes')"
"mod=1_000_000_007
 
 
 
t=int(input())
for testid in range(t):
	n,x,k=map(int,input().split())
	ans=pow(2*k+1,n-1,mod)*(k+x)
	ans%=mod
	if x>0:
		def mul(a,b):
			c=[[0]*x for _ in range(x)]
			for i in range(x):
				for j in range(x):
					for k in range(x):
						{{completion}}
			return c
		def mpow(m,p):
			if p==0:return [[int(i==j) for i in range(x)] for j in range(x)]
			if p==1:return m
			half=mpow(m,p//2)
			full=mul(half,half)
			if p%2:full=mul(full,m)
			return full
		mat=[[0]*x for _ in range(x)]
		for i in range(x):
			for j in range(max(0,i-k),min(x,i+k+1)):
				mat[i][j]=1
		mat=mpow(mat,n-1)
		sub=sum(sum(r) for r in mat)
		ans-=sub
		ans%=mod
	print(ans)",c[i][j]=(c[i][j]+a[i][k]*b[k][j])%mod,"res[i][j] += X[i][k] * Y[k][j]
                res[i][j] %= mod"
"import sys
from itertools import permutations
from heapq import heappop,heappush
from collections import deque
import random
import bisect

input = lambda :sys.stdin.readline().rstrip()
mi = lambda :map(int,input().split())
li = lambda :list(mi())

mod = 10**9 + 7

def mat_mul(X,Y):
    n,m = len(X),len(Y[0])
    res = [[0 for j in range(m)] for i in range(n)]
    for i in range(n):
        for j in range(m):
            for k in range(len(Y)):
                {{completion}}
    return res

def solve(n,k,x):
    mod = 10**9 + 7
    res = pow(2*k+1,n-1,mod) * (x+k) % mod

    if x == 0:
        return res

    A = [[0]*x for i in range(x)]
    for i in range(x):
        for j in range(x):
            if abs(i-j) <= k:
                A[i][j] = 1
    
    E = [[1] for _ in range(x)]
    t = n-1
    while t:
        if t & 1:
            E = mat_mul(A,E)
        A = mat_mul(A,A)
        t >>= 1
    
    for i in range(x):
        res -= E[i][0]
        res %= mod
    
    return res

for _ in range(int(input())):
    n,x,k = mi()
    print(solve(n,k,x))","res[i][j] += X[i][k] * Y[k][j]
                res[i][j] %= mod",")
c[i][j]=(c[i][j]+a[i][k]*b[k][j])%mod"
"n = int(input())
A = [int(x) for x in input().split()]
 
B = [0]
for a in A:
    B.append(B[-1] ^ a)
 
maxB = max(B)
count = [0] * maxB.bit_length()
for b in B:
    for bit in range(b.bit_length()):
        {{completion}}

c = 0
for bit in range(maxB.bit_length()):
    if n - count[bit] < count[bit]:
        c += 1 << bit
 
B = [b ^ c for b in B]
print(*B)
",count[bit] += (b >> bit) & 1,count[bit] += 1 if b & (1 << bit) else 0
"import sys
input = sys.stdin.readline

def readList():
    return list(map(int, input().split()))
def readInt():
    return int(input())
def readInts():
    return map(int, input().split())
def readStr():
    return input().strip()

# BF, EC, DB, CC, CL
def solve():
    n, arr = readInt(), readList()
    a = [0]
    f1, f2 = [0] * 21, [0] * 21
    for i in range(n-1):
        a.append(a[-1] ^ arr[i])
        v0, v1 = i + 1, a[-1]
        j = 0
        while v0 or v1:
            {{completion}}
    v = 0
    for i in range(21):
        v += (1 << i) if f1[i] != f2[i] else 0
    return "" "".join([str(v ^ val) for val in a])

print(solve())","f1[j] += v0 & 1
            f2[j] += v1 & 1
            v0 >>= 1
            v1 >>= 1
            j += 1","f1[i] += (v0 >> i) & 1
f2[i] += (v1 >> i) & 1"
for s in[*open(0)][2::2]:{{completion}},"*a,=map(int,s.split());print('YNEOS'[any(sorted(x:=a[1<<i:1<<i+1])<x
for i in range(5))::2])","*n,=map(int,s.split());print('YNEOS'[any(sorted(m:=n[1<<i:1<<i+1])<m
for i in range(5))::2])"
for p in[*open(0)][2::2]:{{completion}},"*n,=map(int,p.split());print('YNEOS'[any(sorted(m:=n[1<<i:1<<i+1])<m
for i in range(5))::2])","*n,=map(int,p.split());print('YNEOS'[any(sorted(m:=n[1<<i:1<<i+1])<m
for i in range(5))::2])"
"import sys
input = sys.stdin.buffer.readline 
from itertools import permutations
        
def process(A, B):
    n = len(A)
    answer = 0
    my_min = []
    my_max = []
    for i in range(n):
        {{completion}}
    if min(my_max) < max(my_min):
        answer+=(max(my_min)-min(my_max))
    sys.stdout.write(f'{answer}\n')
    
    
t = int(input())
for i in range(t):
    n = int(input())
    A = [int(x) for x in input().split()]
    B = [int(x) for x in input().split()]
    process(A, B)","answer+=abs(A[i]-B[i])
        my_min.append(2*min(A[i],B[i]))
        my_max.append(2*max(A[i],B[i]))","my_min.append(min(A[i], B[i]))
my_max.append(max(A[i], B[i]))"
"import sys
input = sys.stdin.buffer.readline
n = int(input())
A = input().split()
 
precalc = [[[0] * (19 * a) for _ in range(a + 1)] for a in range(6)]
for num in A:
    tmp = precalc[len(num)]
    tmp[0][s := sum(num) - len(num) * 48] += 1
    for i,c in enumerate(num):
        tmp[i + 1][s := s - 2 * c + 96] += 1
 
luckies = 0
for a in range(1, 5 + 1):
    for b in range(1, 5 + 1):
        c = a + b
        if c & 1:
            {{completion}}
        P1 = precalc[a][min(a, c//2)]
        P2 = precalc[b][max(0, c//2 - a)]
        for s in range(-9 * min(a, b), 9 * min(a, b) + 1):
            luckies += P1[s] * P2[-s]
 
print(luckies)",continue,"if c == 0:
    luckies += P1[s] * P2[s]"
"n = int(input())
ct = [[0 for __ in range(46)] for _ in range(6)]
ls = list(input().split())
for i in range(n) :
    val = 0
    for j in range(len(ls[i])) :
        val += int(ls[i][j])
    ct[len(ls[i])][val] += 1
ans = 0
for i in range(n) :
    val, tval, sz = 0, 0, len(ls[i])
    for j in range(sz) :
        tval += int(ls[i][j])
    for j in range(sz) :
        val += int(ls[i][j])
        if (j+1)*2 < len(ls[i]) :
            ans += ct[max(j+1,len(ls[i])-j-1)-min(j+1,len(ls[i])-j-1)][tval-2*val]
        elif (2*val-tval > 0):
            {{completion}}
print(ans,'\n')","ans += ct[max(j+1,len(ls[i])-j-1)-min(j+1,len(ls[i])-j-1)][2*val-tval]",ans += ct[1][tval-2*val-2]
"n = int(input())
arr = input().split()

dic = {
    1: {},
    2: {},
    3: {},
    4: {},
    5: {}
}

for i in arr:
    s = 0
    for j in i:
        s+= int(j)
    dic[len(i)][s] = dic[len(i)].get(s,0)+1

ans = 0
for i in arr:
    s = 0
    for j in i:
        s+= int(j)
    ans += dic[len(i)][s]
    
    l = len(i)
    if l>=3:
        ans += dic[l-2].get(s-2*int(i[-1]), 0)
        ans += dic[l-2].get(s-2*int(i[0]), 0)

        if l== 5:
            {{completion}}
            
print(ans)
	 	   	  			  	   	 	  	 		","ans += dic[1].get(s-2*(int(i[-1])+int(i[-2])),0)
            ans += dic[1].get(s-2*(int(i[1])+int(i[0])),0)",continue
"import sys, math
input = lambda: sys.stdin.readline().strip()
mapin = lambda: map(int,input().split())
for _ in range(int(input())):
    n, = mapin()
    a = list(mapin())
    mx = max(a)
    cur = 0
    for i in range(n):
        if i>0 and a[i]%2 == a[i-1]%2: {{completion}}
        cur += a[i]
        mx = max(mx,cur)
        if cur < 0: cur = 0
    print(mx)",cur = 0,"if a[i]%2 == a[i-1]%2:
    cur += a[i]"
"from sys import stdin

t = int(stdin.readline().rstrip())  # кол-во наборов

for _ in range(t):
    n = int(stdin.readline().rstrip())
    arr = list(map(int, stdin.readline().rstrip().split()))

    max_res = arr[0]
    local_max = arr[0]

    for i in range(1, len(arr)):
        if (arr[i - 1] + arr[i]) % 2 == 0:
            local_max = arr[i]
        else:
            {{completion}}
        max_res = max(max_res, local_max, arr[i])

    print(max_res)
","local_max = local_max + arr[i]
            local_max = max(local_max, arr[i])",local_max = arr[i]
"'''
Author       : InHng
LastEditTime : 2023-12-03 14:13:49
'''
import sys
input = sys.stdin.readline
import pypyjit
pypyjit.set_param('max_unroll_recursion=-1')
mod = 10 ** 9 + 7 # 998244353

for _ in range(int(input())):
    n = int(input())
    a = list(map(int, input().split()))
    judge = [(ai % 2) for ai in a]
    ans, cnt = a[0], a[0]
    for i in range(1, n):
        if judge[i] ^ judge[i - 1]:
            cnt = max(a[i], cnt + a[i])
        else:
            {{completion}}
        ans = max(ans, cnt)
    print(ans)
",cnt = a[i],"cnt = max(a[i], cnt + a[i])"
"from collections import Counter
for _ in range(int(input())):
    {{completion}}","input()
    a=[i if i!='1' else '2' for i in input().split()]
    print(sum(i*(i-1)//2 for i in Counter(a).values()))","n = int(input())
a = list(map(int, input().split()))

cnt = Counter(a)
res = 0
for i in range(1, n):
    for j in range(i + 1, n + 1):
        if a[i] ** a[j] == a[j] ** a[i]:
            res += cnt[i] * cnt[j]
print(res)"
"import sys

lines = sys.stdin.readlines()

t = int(lines[0])

for tc in range(t):
    n = int(lines[2 * tc + 1])
    nums = [int(x) for x in lines[2 * tc + 2].split("" "")]
    counts = {}
    for num in nums:
        if num == 1:
            {{completion}}
        if num not in counts:
            counts[num] = 0
        counts[num] += 1

    result = 0
    for count in counts.values():
        result += (count * (count - 1)) // 2
    print(result)

",num = 2,"result = 0
    for count in counts.values():
        result += (count * (count - 1)) // 2
    print(result)"
"from sys import stdin, stdout

for _ in range(int(stdin.readline())):
    n = int(stdin.readline())
    a = list(map(int, stdin.readline().split()))

    res, cnt = 0, dict()
    cnt[1], cnt[2] = 0, 0
    for i in a:
        if i == 1: res += cnt[2]
        elif i == 2: {{completion}}
        try: 
            res += cnt[i]
            cnt[i] += 1
        except:
            cnt[i] = 1
    
    stdout.write(str(res) + '\n')",res += cnt[1],"if i == 2: res += cnt[i] - 1
elif i == 4: res += cnt[i] - 2
elif i == 8: res += cnt[i] - 3
elif i == 16: res += cnt[i] - 4
elif i == 32: res += cnt[i] - 5
elif i == 64: res += cnt[i] - 6
elif i == 128: res += cnt[i]"
"for s in[*open(0)][2::2]:{{completion}}
",print('YNEOS'[s>'10'::2]),print('YNEOS'[s > '10'::2])
"for a in[*open(0)][2::2]:
    {{completion}}",print('YNEOS'[a > '10'::2]),print('YNEOS'[a > '10'::2])
for p in[*open(0)][2::2]:{{completion}},print('YNEOS'[p>'10'::2]),print('YNEOS'[p > '10'::2])
"I=input
f=lambda x:'00'in x or'11'in x
for _ in[0]*int(I()):{{completion}}","I();print('YNeos'[f(s:=I())&(f(t:=I())or
2*t[0]in s or 2*t[-1]in s)::2])","I();s=I();t=I();print('YNeos'[f(s)and(f(t)or
2*t[0]in s or 2*t[-1]in s)::2])"
"I=input
f=lambda x:'11'in x or '00'in x
for _ in[0]*int(I()):{{completion}}","I();s=I();t=I();print('YNeos'[f(s)and(f(t)or
2*t[0]in s or 2*t[-1]in s)::2])","I();s=I();t=I();print('YNeos'[f(s)and(f(t)or
2*t[0]in s or 2*t[-1]in s)::2])"
"
t=int(input())
for i in range(t):
    n=int(input())
    l=sorted(list(map(int,input().split())))
    if len(set(l)) < 3 and abs(l.count(l[0]) - l.count(l[-1])) < 2:
        print(""Yes"")
    else:
        {{completion}}

","print(""No"")","print(""No"")"
"
def solve():
    n=int(input())
    v=[int(i) for i in input().split()]
    mp={}
    for i in range(n):
       if mp.__contains__(v[i]):
           mp[v[i]]+=1
       else:
           mp[v[i]]=1
    if len(mp)>2:
        print(""NO"")
    else:
        if len(mp)==1:
            print(""YES"")
        else:
            x,y=0,0
            for i ,j in mp.items():
                if x==0:
                    x=j
                else:
                    {{completion}}
            if abs(x-y)<2:
                print(""YES"")
            else:
                print(""NO"")

t= int(input())
for i in range(t):
    solve()

",y=j,"print(""NO"")
            continue"
"
n = int(input())


for i in range(n):
    n  = int(input())
    arr = [int(x) for x in input().split("" "")]
    d = {}
    if len(arr)<=2:
        print(""YES"")
        continue
    for x in arr:
        if x in d:
            d[x]+=1
        else:
            d[x]=1
    l = len(d)
    if l>2:
        print(""NO"")
    else:
        if l==2:
            n = list(d.values())
            m = abs((n)[0] - n[1])
            if m<=1:
                print(""YES"")
                continue
            else:
                {{completion}}
        print(""YES"")
        
    
            
        
        
    ","print(""NO"")
                continue","print(""No"")"
"from sys import stdin
input = lambda: stdin.buffer.readline().decode().strip()
from math import gcd


for _ in range(int(input())):
    n = int(input())
    a = sorted(map(int, input().split()))
    if n == 1:
        print(1)
        continue
    g = 0
    for i in range(1, n):
        g = gcd(g, a[i] - a[i-1])

    ans = 0
    for x in a:
        ans += (a[-1] - x) // g
    
    st = set(a)

    for i in range(1, n+1):
        if a[-1] - g * i not in st:
            {{completion}}

    print(ans)","ans += i
            break",ans += (a[-1] - x) // g - 1
